time,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12
0,25.6875,25.5625,25.75,25.625,25.5625,25.5625,25.4375,25.6875,25.25,25.6875,25.8125,25.9375
8,25.375,25.375,25.75,25.625,26.0625,25.5625,25.4375,25.625,25.5,25.75,25.8125,25.625
16,25.3125,25.5625,25.25,25.75,26.0625,25.5625,25.4375,25.4375,25.375,25.6875,25.8125,25.625
24,25.4375,25.625,25.0625,25.625,25.375,25.6875,25.6875,25.5625,25.375,25.6875,25.5,25.625
32,25.3125,25.5,25.8125,25.8125,25.5625,25.6875,25.75,25.5,25.3125,25.5625,25.5625,25.625
40,25.5625,25.5625,25.375,25.8125,25.5,25.75,25.6875,25.5625,25.625,25.6875,25.8125,25.625
48,25.625,25.4375,25.125,25.5,25.6875,25.6875,25.5625,25.9375,25.6875,25.8125,25.5625,25.625
56,25.9375,25.625,25.3125,25.5625,25.8125,25.375,25.6875,25.4375,25.5,25.8125,25.75,25.1875
64,25.125,25.6875,25.875,25.8125,25.875,25.3125,25.6875,25.4375,25.5625,25.875,25.8125,25.3125
72,25.25,25.6875,25.375,25.5625,25.75,25.625,25.8125,25.1875,25.5625,25.875,25.875,25.3125
80,25.8125,25.6875,25.5625,26.0625,25.6875,25.5,26.0625,25.375,25.8125,25.9375,25.6875,25.6875
88,25.8125,25.875,25.25,25.5,26.0625,25.375,25.875,25.6875,25.75,25.8125,25.625,25.6875
96,25.8125,25.875,25.375,25.6875,25.9375,25.1875,26.0,25.6875,25.625,25.8125,25.4375,25.4375
104,25.5,25.875,25.4375,25.625,25.8125,25.5,25.9375,25.5625,25.5,25.625,25.875,25.8125
112,25.4375,25.5,25.625,25.75,25.75,25.5625,26.0,25.5625,25.4375,25.625,25.625,25.375
120,25.625,25.6875,25.5,25.75,25.75,25.5625,26.1875,25.625,25.4375,25.3125,25.75,25.6875
128,25.625,25.5,25.5,25.875,25.625,25.8125,25.75,25.5625,25.5625,25.4375,25.75,25.5625
136,25.25,25.4375,25.625,25.875,26.0,25.8125,25.875,25.6875,25.5625,25.5625,25.8125,25.4375
144,25.75,25.8125,25.8125,25.6875,26.0,25.875,26.0,25.375,25.625,25.75,25.8125,25.75
152,25.4375,25.6875,25.875,26.125,25.5625,25.9375,25.5625,25.75,26.1875,25.625,25.8125,25.5
160,25.5625,25.6875,25.75,26.125,25.6875,25.75,25.625,26.0,25.75,25.8125,25.625,26.0
168,25.3125,25.5,25.6875,25.4375,25.5625,26.0625,25.75,25.5,25.75,26.0,25.75,25.625
176,25.4375,25.6875,25.5625,25.6875,25.5625,26.3125,25.4375,25.4375,25.625,26.0,25.625,25.375
184,25.625,26.0,25.9375,25.375,25.5,25.9375,25.875,25.625,25.6875,26.3125,26.125,25.375
192,25.5,25.875,25.8125,25.625,25.9375,25.5,26.4375,25.5625,25.9375,25.9375,26.125,25.4375
200,25.625,25.9375,25.8125,25.625,25.625,25.9375,25.75,25.5,25.75,25.875,26.0,25.6875
208,25.625,25.8125,25.625,26.0,25.5,25.625,25.75,25.5,25.6875,25.75,25.5625,25.6875
