time,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12
0,39.0,42.0,41.0,39.0,39.0,41.0,39.0,41.0,40.0,39.0,40.0,41.0
8,39.0,42.0,41.0,39.0,39.0,42.0,39.0,41.0,40.0,38.0,40.0,41.0
16,39.0,42.0,41.0,39.0,39.0,42.0,40.0,42.0,40.0,40.0,42.0,41.0
24,39.0,42.0,41.0,39.0,41.0,42.0,40.0,43.0,42.0,39.0,42.0,41.0
32,41.0,42.0,41.0,40.0,41.0,42.0,40.0,43.0,42.0,41.0,42.0,41.0
40,41.0,42.0,41.0,41.0,41.0,42.0,41.0,43.0,42.0,39.0,42.0,41.0
48,41.0,42.0,41.0,41.0,42.0,42.0,41.0,43.0,42.0,41.0,42.0,41.0
56,43.0,43.0,41.0,41.0,42.0,42.0,41.0,42.0,42.0,39.0,42.0,41.0
64,43.0,42.0,42.0,42.0,42.0,42.0,41.0,42.0,42.0,40.0,42.0,41.0
72,43.0,42.0,42.0,41.0,42.0,42.0,41.0,43.0,42.0,42.0,42.0,41.0
80,43.0,43.0,42.0,42.0,42.0,42.0,41.0,42.0,42.0,43.0,42.0,42.0
88,43.0,43.0,42.0,43.0,42.0,43.0,42.0,43.0,43.0,44.0,42.0,42.0
96,44.0,43.0,42.0,43.0,42.0,43.0,42.0,43.0,43.0,42.0,42.0,42.0
104,43.0,43.0,42.0,43.0,42.0,45.0,42.0,43.0,43.0,42.0,44.0,42.0
112,43.0,43.0,42.0,43.0,42.0,43.0,42.0,43.0,43.0,43.0,44.0,43.0
120,43.0,43.0,42.0,43.0,44.0,43.0,42.0,43.0,43.0,43.0,44.0,42.0
128,43.0,43.0,42.0,43.0,42.0,43.0,42.0,43.0,43.0,43.0,44.0,44.0
136,43.0,44.0,42.0,43.0,42.0,43.0,43.0,44.0,43.0,43.0,44.0,44.0
144,43.0,43.0,43.0,43.0,43.0,43.0,44.0,43.0,43.0,43.0,44.0,44.0
152,43.0,43.0,43.0,43.0,43.0,43.0,44.0,43.0,44.0,43.0,44.0,44.0
160,43.0,43.0,43.0,45.0,43.0,44.0,44.0,43.0,44.0,43.0,44.0,44.0
168,43.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,44.0,43.0,44.0,45.0
176,43.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,44.0,43.0,44.0,45.0
184,44.0,44.0,43.0,44.0,44.0,44.0,44.0,44.0,45.0,45.0,44.0,45.0
192,44.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,45.0,45.0,45.0
200,44.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,45.0,44.0,45.0
208,44.0,45.0,43.0,44.0,45.0,44.0,44.0,44.0,44.0,45.0,44.0,45.0
216,45.0,45.0,44.0,44.0,45.0,44.0,44.0,44.0,45.0,45.0,44.0,45.0
224,45.0,45.0,44.0,44.0,45.0,44.0,44.0,44.0,44.0,45.0,44.0,45.0
232,45.0,45.0,44.0,44.0,45.0,44.0,44.0,44.0,44.0,45.0,44.0,45.0
240,45.0,45.0,44.0,45.0,46.0,44.0,44.0,46.0,44.0,45.0,44.0,45.0
248,45.0,45.0,44.0,45.0,45.0,44.0,45.0,46.0,44.0,45.0,44.0,45.0
256,45.0,45.0,44.0,45.0,45.0,44.0,45.0,46.0,44.0,45.0,44.0,45.0
264,45.0,45.0,44.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0,44.0,45.0
272,46.0,45.0,44.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0,44.0,46.0
280,46.0,45.0,44.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0,44.0,46.0
288,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0,46.0
296,45.0,45.0,45.0,45.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0
304,45.0,45.0,45.0,45.0,46.0,45.0,46.0,45.0,45.0,45.0,45.0,46.0
312,46.0,45.0,46.0,45.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0
320,46.0,45.0,45.0,45.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0
328,46.0,45.0,45.0,45.0,46.0,46.0,45.0,45.0,45.0,45.0,45.0,46.0
336,46.0,45.0,45.0,46.0,47.0,46.0,45.0,45.0,45.0,45.0,46.0,46.0
344,46.0,45.0,47.0,46.0,47.0,46.0,45.0,46.0,46.0,46.0,46.0,46.0
352,46.0,45.0,47.0,46.0,47.0,46.0,45.0,46.0,45.0,46.0,46.0,47.0
360,46.0,45.0,45.0,47.0,47.0,46.0,45.0,46.0,45.0,46.0,46.0,47.0
368,46.0,46.0,45.0,47.0,47.0,46.0,45.0,46.0,46.0,46.0,46.0,47.0
376,46.0,46.0,45.0,47.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0
384,46.0,45.0,46.0,47.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0
392,46.0,45.0,46.0,47.0,47.0,46.0,46.0,47.0,46.0,47.0,46.0,47.0
400,46.0,47.0,46.0,47.0,47.0,46.0,46.0,46.0,46.0,47.0,46.0,47.0
408,46.0,47.0,46.0,47.0,47.0,46.0,46.0,46.0,46.0,47.0,46.0,47.0
416,46.0,47.0,46.0,47.0,47.0,46.0,45.0,47.0,46.0,47.0,46.0,47.0
424,46.0,47.0,47.0,47.0,47.0,46.0,46.0,47.0,47.0,47.0,46.0,47.0
432,47.0,47.0,47.0,47.0,47.0,47.0,46.0,47.0,47.0,47.0,46.0,47.0
