time,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12
0,24.675,24.64,24.54625,24.5325,24.80375,24.66875,24.57375,24.57875,24.42,24.51625,24.3975,24.64
8,25.0475,24.53875,24.67,24.745,25.15625,24.5975,24.86,24.6725,24.4625,24.68125,24.6475,24.7775
16,25.1175,24.35375,24.88,24.935,25.31875,24.69,25.10125,24.59125,24.46,25.0125,24.59875,24.70375
24,24.93,24.2825,25.19625,25.105,25.345,24.7475,25.14125,24.77375,24.765,25.23375,24.7275,24.48
32,24.755,24.3325,25.29125,25.1025,25.3075,24.8275,25.14375,24.72375,24.89375,25.405,24.83125,24.49875
40,24.6675,24.39,25.35625,25.23125,25.335,24.85125,25.0675,24.91375,24.795,25.43375,25.04125,24.45875
48,24.5575,24.30625,25.27,25.31625,25.35,24.83625,24.99875,24.7425,24.7125,25.4475,25.065,24.3875
56,24.5375,24.3475,25.21125,25.33625,25.24375,24.7675,25.0625,24.6725,24.56,25.3925,25.20125,24.32
64,24.545,24.41875,25.215,25.45125,25.31875,24.8,24.91,24.62875,24.9,25.48375,24.94875,24.1475
72,24.53625,24.55875,24.96625,25.36125,25.37,24.72875,25.04375,24.78625,25.0075,25.4625,25.0175,24.25375
80,24.39875,24.6675,24.81375,25.3175,25.395,24.6425,25.055,24.83375,25.05375,25.47875,25.06125,24.14375
88,24.36625,24.78875,24.76875,25.31625,25.425,24.61125,25.18875,24.745,25.04125,25.51875,24.89125,24.27625
96,24.49625,24.68375,24.68375,25.43,25.32625,24.68,25.265,24.91125,25.01375,25.56125,25.04125,24.32875
104,24.525,24.6575,24.805,25.39625,25.28375,24.68125,25.24125,25.0525,24.9925,25.61875,25.11875,24.3975
112,24.5975,24.62625,24.775,25.33625,25.20875,24.58375,25.21875,25.1525,25.03125,25.505,25.1125,24.515
120,24.69125,24.61,24.76125,25.43125,25.16375,24.55,25.28125,25.01625,25.15125,25.4925,25.18625,24.4975
128,24.82,24.5625,24.70625,25.42,25.2025,24.52875,25.31,24.95625,25.1325,25.55375,25.16125,24.70125
136,24.8325,24.56375,24.6925,25.30625,24.9975,24.605,25.39125,24.86,25.14875,25.645,25.15125,24.81625
144,24.90125,24.5575,24.52375,25.36625,25.08,24.8275,25.39125,24.7875,25.19,25.59,25.145,24.65625
152,25.0325,24.64875,24.52875,25.35,25.0575,25.0525,25.405,24.83875,25.42625,25.6375,25.1025,24.6325
160,24.99125,24.635,24.3625,25.2775,25.10125,24.95375,25.72375,24.75375,25.2925,25.52625,25.12125,24.62625
168,24.90625,24.63,24.27375,25.2275,25.13875,25.02875,25.59375,24.58625,25.24875,25.535,25.1475,24.595
176,24.8275,24.7225,24.1725,25.3375,25.15625,25.045,25.565,24.59125,25.18625,25.5975,25.20125,24.58625
184,24.895,24.7375,24.18625,25.27,24.99375,25.285,25.63875,24.6725,24.88875,25.55875,25.2375,24.60625
192,24.84375,24.7225,24.13625,25.3375,24.87125,25.2975,25.56375,24.7075,24.72,25.7,25.25875,24.69625
200,24.7525,24.67125,24.14125,25.43,24.8325,25.3325,25.44,24.84875,24.69125,25.6825,25.315,24.6575
208,24.785,24.71,24.12875,25.24625,24.80375,25.29,25.3075,24.68,24.3675,25.635,25.18625,24.63875
216,24.79875,24.68125,24.24125,25.1025,24.79,25.38,25.3075,24.7275,24.44875,25.6575,25.3425,24.665
224,24.89625,24.785,24.29375,24.87875,24.84125,25.26875,25.1675,24.8125,24.475,25.75625,25.37875,24.72625
232,24.87125,24.71375,24.315,24.6825,24.96875,25.065,25.0725,24.93625,24.35125,25.63875,25.275,24.67625
240,25.14125,24.70125,24.285,24.5925,24.8575,24.98625,24.88,24.89875,24.45375,25.685,25.2725,24.70125
248,25.10375,24.68125,24.23875,24.53,24.79625,24.9625,24.795,24.71,24.3675,25.68125,25.4325,24.5875
256,25.29875,24.71875,24.29375,24.62625,24.7825,24.95,24.68,24.75875,24.36125,25.56,25.26125,24.6925
264,25.245,24.64375,24.24625,24.66375,24.81,24.78,24.635,24.72875,24.38375,25.5975,25.13375,24.5875
272,25.465,24.6575,24.2075,24.56125,24.84,24.73,24.56,24.6775,24.2925,25.37125,25.0575,24.61
280,25.27125,24.57,24.21375,24.5875,24.695,24.60625,24.56875,24.72125,24.38875,25.21625,25.0775,24.65
288,25.19625,24.57875,24.3825,24.6525,24.66,24.6575,24.6325,24.6425,24.35375,24.9225,24.93375,24.59375
296,25.07625,24.615,24.2575,24.65,24.58875,24.6,24.64375,24.64125,24.4675,24.94875,24.97625,24.63
304,24.91875,24.5525,24.465,24.5775,24.70625,24.56875,24.60125,24.69625,24.39625,24.87125,24.75125,24.575
312,24.74875,24.6525,24.52,24.61,24.615,24.63125,24.55875,24.58375,24.4375,24.7225,24.67125,24.5925
320,24.74,24.52375,24.51125,24.61125,24.59125,24.5075,24.53875,24.5575,24.48,24.485,24.755,24.55625
328,24.66125,24.51,24.5675,24.58,24.65875,24.52125,24.67875,24.54875,24.475,24.45125,24.77375,24.6175
336,24.715,24.58,24.6175,24.6475,24.54625,24.4975,24.60375,24.60375,24.51625,24.505,24.70875,24.585
344,24.6875,24.43875,24.4975,24.5725,24.69875,24.6025,24.5525,24.6425,24.6525,24.55625,24.82625,24.56875
352,24.59875,24.44625,24.68375,24.56375,24.56875,24.47,24.60375,24.6275,24.655,24.55625,24.685,24.51375
360,24.62,24.325,24.5575,24.5375,24.54,24.52125,24.64375,24.61125,24.57375,24.50375,24.66,24.4475
368,24.64,24.28375,24.66,24.48875,24.4075,24.41125,24.6125,24.48625,24.61125,24.60375,24.64,24.46125
376,24.56625,24.21625,24.64625,24.48625,24.31875,24.37125,24.6175,24.46625,24.56125,24.5425,24.68375,24.50125
384,24.53375,24.165,24.6125,24.415,24.39375,24.41625,24.60625,24.4625,24.63,24.59625,24.64625,24.465
392,24.5275,24.22,24.5775,24.3375,24.33625,24.36625,24.59625,24.41375,24.5675,24.555,24.61875,24.48875
400,24.445,24.14125,24.6625,24.33,24.15125,24.39125,24.55,24.50875,24.4625,24.59375,24.55,24.55125
408,24.555,24.175,24.66375,24.26,24.27375,24.3875,24.54625,24.56125,24.5375,24.555,24.5525,24.545
416,24.55125,24.22,24.5925,24.2475,24.3525,24.49375,24.48875,24.58875,24.5525,24.6125,24.57,24.48
424,24.47875,24.18875,24.65375,24.26375,24.19875,24.525,24.47125,24.58375,24.39375,24.50125,24.49625,24.56625
432,24.48375,24.125,24.70375,24.17375,24.2325,24.54875,24.47125,24.49625,24.38,24.52875,24.45625,24.5475
440,24.57875,24.1975,24.69125,24.22375,24.18875,24.5325,24.49,24.58375,24.265,24.5375,24.445,24.535
448,24.515,24.2575,24.59125,24.1475,24.195,24.42875,24.5275,24.6125,24.20125,24.4325,24.46375,24.575
456,24.54125,24.27125,24.46875,24.2,24.1,24.42875,24.47125,24.565,24.23375,24.3525,24.5225,24.4825
464,24.45875,24.3225,24.39875,24.1575,24.2125,24.37625,24.39875,24.6,24.28625,24.39625,24.39875,24.585
472,24.48625,24.3,24.49125,24.26375,24.25,24.42625,24.48375,24.50875,24.26875,24.38375,24.36,24.56125
480,24.38875,24.435,24.27125,24.32625,24.3075,24.285,24.42875,24.585,24.26625,24.32375,24.36,24.56375
488,24.51625,24.365,24.24,24.29125,24.29,24.3825,24.45875,24.6075,24.24625,24.35625,24.35375,24.44375
496,24.50125,24.32125,24.06125,24.38875,24.3575,24.38125,24.46625,24.64625,24.24125,24.3025,24.3525,24.43125
504,24.455,24.38375,24.12875,24.3925,24.4525,24.39375,24.47625,24.61875,24.3525,24.325,24.45125,24.425
512,24.38125,24.32875,24.12125,24.5575,24.375,24.34625,24.43125,24.625,24.3525,24.32,24.4425,24.3725
520,24.37875,24.33625,24.2275,24.48625,24.35875,24.3175,24.48625,24.575,24.295,24.34375,24.51875,24.375
528,24.37125,24.3575,24.34,24.6475,24.4725,24.3375,24.52625,24.56625,24.455,24.3725,24.6125,24.51125
536,24.485,24.355,24.33125,24.59375,24.465,24.4425,24.445,24.5525,24.44125,24.3425,24.59,24.455
544,24.39375,24.3875,24.34125,24.5975,24.36875,24.40625,24.49875,24.4975,24.5275,24.40125,24.625,24.3825
552,24.38625,24.3975,24.4325,24.61625,24.385,24.495,24.59125,24.63125,24.51125,24.35625,24.66,24.405
560,24.4525,24.41875,24.5375,24.56375,24.4325,24.55625,24.59125,24.60375,24.47,24.455,24.635,24.395
568,24.46,24.39375,24.475,24.6075,24.48875,24.4775,24.6,24.6325,24.41,24.50125,24.55125,24.47
576,24.54125,24.4125,24.42875,24.56375,24.5325,24.57625,24.625,24.60375,24.43125,24.45875,24.48875,24.445
584,24.5525,24.4075,24.46375,24.5725,24.55,24.5775,24.60875,24.625,24.45625,24.45,24.61875,24.4175
592,24.51875,24.41125,24.56,24.56375,24.54875,24.55375,24.585,24.60875,24.5075,24.42125,24.65125,24.4175
600,24.5375,24.4525,24.705,24.62125,24.5475,24.59875,24.61375,24.67,24.54625,24.49375,24.56625,24.48375
608,24.47625,24.38875,24.6325,24.6175,24.60125,24.61875,24.53875,24.5725,24.48,24.43375,24.59625,24.5075
616,24.54625,24.45375,24.53,24.53625,24.62125,24.58375,24.56875,24.59125,24.575,24.505,24.5775,24.47625
624,24.55625,24.545,24.61,24.455,24.53625,24.62125,24.6175,24.61,24.645,24.5575,24.57375,24.45375
632,24.61875,24.61375,24.61875,24.5375,24.57,24.48125,24.6275,24.57125,24.55125,24.52875,24.605,24.555
