time,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12
0,40.0,41.0,38.0,39.0,40.0,41.0,42.0,39.0,38.0,42.0,40.0,42.0
8,39.0,41.0,38.0,40.0,40.0,39.0,42.0,40.0,38.0,42.0,40.0,42.0
16,39.0,41.0,39.0,40.0,40.0,40.0,42.0,39.0,40.0,42.0,40.0,42.0
24,39.0,44.0,39.0,42.0,40.0,40.0,42.0,40.0,39.0,42.0,40.0,42.0
32,40.0,44.0,40.0,41.0,40.0,40.0,42.0,42.0,39.0,42.0,40.0,43.0
40,40.0,44.0,39.0,41.0,41.0,40.0,42.0,41.0,41.0,42.0,40.0,43.0
48,40.0,44.0,39.0,41.0,41.0,40.0,43.0,41.0,41.0,42.0,41.0,43.0
56,41.0,44.0,40.0,42.0,41.0,40.0,43.0,41.0,41.0,42.0,43.0,43.0
64,42.0,44.0,40.0,42.0,44.0,41.0,42.0,41.0,41.0,43.0,43.0,43.0
72,41.0,44.0,40.0,42.0,44.0,41.0,42.0,42.0,41.0,44.0,44.0,43.0
80,41.0,44.0,41.0,42.0,42.0,41.0,43.0,42.0,41.0,44.0,44.0,45.0
88,41.0,44.0,42.0,43.0,42.0,41.0,43.0,42.0,42.0,44.0,44.0,45.0
96,42.0,44.0,42.0,43.0,43.0,41.0,43.0,42.0,42.0,44.0,44.0,45.0
104,42.0,44.0,42.0,43.0,43.0,41.0,43.0,43.0,43.0,44.0,44.0,45.0
112,42.0,44.0,42.0,43.0,43.0,44.0,43.0,43.0,43.0,44.0,45.0,45.0
120,42.0,44.0,44.0,43.0,43.0,44.0,43.0,43.0,43.0,44.0,44.0,45.0
128,42.0,44.0,44.0,43.0,43.0,44.0,43.0,44.0,43.0,44.0,44.0,46.0
136,43.0,44.0,44.0,43.0,44.0,43.0,44.0,44.0,43.0,44.0,44.0,46.0
144,44.0,44.0,44.0,43.0,44.0,43.0,43.0,44.0,43.0,44.0,44.0,46.0
152,44.0,44.0,44.0,43.0,44.0,44.0,44.0,44.0,43.0,44.0,44.0,46.0
160,44.0,46.0,45.0,43.0,44.0,44.0,44.0,45.0,44.0,46.0,44.0,46.0
168,44.0,46.0,46.0,43.0,44.0,44.0,44.0,45.0,44.0,45.0,44.0,46.0
176,44.0,46.0,46.0,43.0,44.0,44.0,44.0,45.0,44.0,44.0,45.0,46.0
184,45.0,46.0,46.0,45.0,44.0,44.0,44.0,45.0,45.0,44.0,44.0,46.0
192,45.0,46.0,46.0,44.0,44.0,46.0,44.0,45.0,45.0,46.0,46.0,46.0
200,45.0,46.0,46.0,46.0,44.0,46.0,44.0,46.0,45.0,46.0,46.0,46.0
208,45.0,46.0,46.0,46.0,44.0,46.0,44.0,46.0,45.0,45.0,46.0,46.0
216,45.0,46.0,46.0,46.0,45.0,46.0,46.0,46.0,45.0,45.0,46.0,46.0
224,45.0,46.0,46.0,46.0,45.0,46.0,46.0,46.0,45.0,44.0,46.0,46.0
232,46.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0,45.0,44.0,46.0,46.0
240,45.0,46.0,46.0,47.0,46.0,47.0,46.0,46.0,45.0,44.0,46.0,46.0
248,45.0,46.0,46.0,47.0,46.0,47.0,46.0,46.0,45.0,45.0,46.0,46.0
