time,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12
0,24.354666666666667,24.316,24.233333333333327,24.39666666666665,24.272666666666684,24.367333333333335,24.293999999999993,24.22533333333333,24.49733333333334,24.502000000000002,24.45466666666666,24.26733333333334
8,24.469333333333335,24.370666666666676,24.394666666666662,24.521999999999995,24.52133333333334,24.412666666666663,24.32,24.434000000000005,24.402666666666683,24.542666666666673,24.548000000000002,24.359999999999985
16,24.546000000000003,24.37399999999998,24.462666666666667,24.484666666666666,24.679999999999993,24.683333333333326,24.286666666666644,24.401333333333334,24.313333333333325,24.62533333333334,24.733333333333327,24.499999999999996
24,24.52733333333333,24.340000000000003,24.410666666666668,24.54866666666666,24.678666666666658,24.756666666666664,24.276666666666653,24.56599999999999,24.21133333333333,24.639333333333333,24.83933333333333,24.488666666666674
32,24.715333333333337,24.34133333333334,24.573999999999998,24.60133333333333,24.67199999999999,24.829333333333338,24.29333333333333,24.646000000000004,24.148666666666667,24.60133333333333,24.817999999999998,24.571333333333342
40,24.698,24.35333333333332,24.55733333333334,24.665999999999993,24.70066666666667,24.84466666666666,24.229999999999997,24.75666666666667,24.12133333333332,24.65533333333334,24.920666666666662,24.58933333333333
48,24.745333333333335,24.421333333333333,24.63533333333333,24.731333333333332,24.633333333333336,24.90199999999999,24.14399999999999,24.841333333333324,24.21,24.65866666666667,24.959333333333312,24.606666666666655
56,24.82066666666667,24.475333333333346,24.764000000000006,24.58333333333332,24.639333333333333,24.927333333333326,24.118,24.851999999999997,24.325333333333337,24.546000000000006,25.033999999999995,24.770000000000003
64,24.770666666666656,24.58266666666667,24.864,24.429333333333332,24.650666666666652,24.850666666666662,24.25066666666667,24.787333333333322,24.33266666666665,24.450000000000003,24.93866666666666,24.813333333333325
72,24.719333333333335,24.536666666666655,24.866666666666664,24.450666666666663,24.565999999999995,24.917333333333335,24.268666666666658,24.569999999999997,24.408666666666672,24.476666666666667,24.95333333333333,24.861999999999995
80,24.675333333333327,24.52,24.733999999999988,24.446666666666662,24.55599999999999,24.944000000000003,24.41666666666667,24.54266666666667,24.397333333333332,24.39399999999999,25.001999999999995,24.82266666666665
88,24.667333333333332,24.524000000000004,24.779333333333337,24.42133333333334,24.623999999999988,24.792666666666673,24.27133333333334,24.406666666666666,24.42266666666666,24.435999999999993,25.020000000000017,24.833999999999982
96,24.67866666666667,24.564666666666675,24.877333333333336,24.424,24.57999999999999,24.805333333333333,24.239333333333335,24.310666666666663,24.51333333333332,24.531333333333347,24.866666666666656,24.86933333333332
104,24.730666666666675,24.623333333333335,24.763999999999996,24.510000000000012,24.524666666666672,24.717333333333322,24.339999999999996,24.369333333333326,24.547333333333327,24.59333333333334,24.79066666666667,24.899999999999977
112,24.63333333333333,24.628,24.774666666666644,24.647333333333346,24.55466666666666,24.647999999999996,24.27733333333332,24.337999999999983,24.67,24.561999999999998,24.715333333333334,24.941999999999986
120,24.634666666666668,24.611333333333338,24.73,24.66399999999999,24.559333333333324,24.50399999999999,24.275333333333332,24.370666666666676,24.746,24.47133333333335,24.51399999999998,24.874666666666666
