time,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12
0,25.7,25.766666666666666,25.966666666666665,25.9,25.566666666666666,25.833333333333336,25.966666666666665,25.766666666666666,25.633333333333333,25.966666666666665,25.9,25.433333333333334
8,25.7,25.36666666666667,25.3,25.9,25.433333333333334,25.833333333333336,26.033333333333335,25.966666666666665,25.7,26.233333333333334,25.833333333333336,25.766666666666666
16,26.433333333333334,25.433333333333334,25.566666666666666,25.7,25.36666666666667,25.9,25.966666666666665,25.966666666666665,25.766666666666666,26.3,25.833333333333336,25.766666666666666
24,25.766666666666666,25.566666666666666,25.833333333333336,25.9,25.5,25.966666666666665,25.966666666666665,25.9,25.633333333333333,25.9,25.966666666666665,25.633333333333333
32,26.233333333333334,25.633333333333333,25.9,25.9,25.833333333333336,25.833333333333336,25.966666666666665,25.833333333333336,25.633333333333333,25.966666666666665,25.5,26.233333333333334
40,25.633333333333333,25.633333333333333,25.9,25.966666666666665,25.766666666666666,25.833333333333336,25.7,26.7,25.566666666666666,25.566666666666666,25.9,25.633333333333333
48,25.633333333333333,25.633333333333333,25.833333333333336,25.833333333333336,25.766666666666666,25.833333333333336,25.3,26.366666666666667,25.7,25.566666666666666,25.9,25.766666666666666
56,25.633333333333333,25.833333333333336,25.833333333333336,25.833333333333336,25.7,26.1,25.766666666666666,26.433333333333334,25.566666666666666,25.566666666666666,26.433333333333334,25.766666666666666
64,26.1,25.833333333333336,26.1,26.033333333333335,25.7,25.966666666666665,26.433333333333334,26.166666666666664,25.433333333333334,25.633333333333333,25.966666666666665,25.766666666666666
72,26.1,25.633333333333333,25.9,25.633333333333333,25.566666666666666,25.833333333333336,25.833333333333336,26.166666666666664,25.566666666666666,25.7,25.9,26.1
80,26.1,25.433333333333334,25.7,25.833333333333336,25.766666666666666,26.3,25.966666666666665,25.766666666666666,25.566666666666666,25.9,25.966666666666665,25.633333333333333
88,26.1,25.9,25.766666666666666,25.833333333333336,25.3,25.9,26.033333333333335,25.36666666666667,25.566666666666666,25.766666666666666,26.166666666666664,25.566666666666666
96,25.9,25.9,26.033333333333335,25.7,25.766666666666666,25.966666666666665,25.633333333333333,25.3,26.033333333333335,25.766666666666666,25.9,25.633333333333333
104,25.966666666666665,25.9,25.833333333333336,25.36666666666667,25.9,26.1,25.966666666666665,25.36666666666667,26.1,25.766666666666666,25.633333333333333,25.9
112,25.7,25.9,25.7,25.3,25.7,25.966666666666665,25.966666666666665,25.36666666666667,26.033333333333335,25.3,26.1,25.566666666666666
120,26.033333333333335,25.9,25.7,25.36666666666667,25.566666666666666,26.166666666666664,25.633333333333333,25.233333333333334,26.033333333333335,25.633333333333333,25.633333333333333,26.1
128,25.7,25.5,25.633333333333333,25.36666666666667,25.633333333333333,25.566666666666666,25.5,25.5,25.9,25.766666666666666,25.9,25.833333333333336
136,25.433333333333334,25.36666666666667,25.766666666666666,25.233333333333334,25.566666666666666,25.766666666666666,25.3,25.5,25.766666666666666,25.966666666666665,25.566666666666666,25.766666666666666
144,25.3,25.5,25.766666666666666,25.433333333333334,25.566666666666666,25.633333333333333,25.5,25.5,25.9,25.7,25.36666666666667,25.7
152,25.166666666666668,25.7,25.566666666666666,25.3,25.566666666666666,25.36666666666667,25.633333333333333,25.433333333333334,26.1,25.9,25.5,26.1
160,24.9,25.966666666666665,25.566666666666666,25.433333333333334,25.7,25.566666666666666,25.633333333333333,25.7,26.1,25.9,25.36666666666667,26.3
168,25.233333333333334,25.433333333333334,25.633333333333333,25.3,25.9,25.566666666666666,25.433333333333334,25.7,26.166666666666664,25.633333333333333,25.233333333333334,25.7
176,25.5,25.433333333333334,26.433333333333334,25.566666666666666,25.7,25.36666666666667,25.566666666666666,25.566666666666666,26.033333333333335,25.833333333333336,25.566666666666666,25.7
184,25.3,25.7,25.9,25.5,26.1,25.36666666666667,25.36666666666667,25.633333333333333,25.966666666666665,25.833333333333336,25.5,25.833333333333336
192,25.566666666666666,25.7,25.566666666666666,25.433333333333334,25.7,25.36666666666667,25.633333333333333,25.566666666666666,26.233333333333334,25.5,25.433333333333334,25.833333333333336
200,25.36666666666667,26.233333333333334,25.9,25.433333333333334,25.966666666666665,25.566666666666666,25.5,25.7,26.166666666666664,25.9,25.566666666666666,26.033333333333335
208,25.633333333333333,26.233333333333334,26.1,25.566666666666666,25.966666666666665,25.633333333333333,25.5,25.966666666666665,26.3,25.566666666666666,25.7,26.033333333333335
216,25.7,25.633333333333333,25.9,25.633333333333333,25.966666666666665,25.566666666666666,25.7,25.966666666666665,25.766666666666666,25.833333333333336,25.7,25.966666666666665
224,25.566666666666666,25.7,25.833333333333336,25.566666666666666,26.033333333333335,25.9,25.833333333333336,25.833333333333336,26.033333333333335,25.9,25.9,25.9
232,25.966666666666665,25.966666666666665,25.833333333333336,25.7,25.566666666666666,26.033333333333335,26.033333333333335,25.833333333333336,26.233333333333334,25.7,25.9,25.833333333333336
240,25.966666666666665,25.833333333333336,25.966666666666665,25.7,25.833333333333336,25.766666666666666,25.833333333333336,25.766666666666666,25.833333333333336,25.966666666666665,25.966666666666665,25.966666666666665
248,25.566666666666666,25.766666666666666,25.833333333333336,25.5,25.833333333333336,25.7,25.633333333333333,25.9,26.1,25.966666666666665,25.9,25.966666666666665
256,26.033333333333335,25.766666666666666,26.166666666666664,25.766666666666666,25.966666666666665,26.033333333333335,25.633333333333333,25.9,25.766666666666666,25.9,26.166666666666664,26.166666666666664
264,26.033333333333335,25.766666666666666,26.166666666666664,25.833333333333336,26.1,25.966666666666665,25.766666666666666,25.633333333333333,25.966666666666665,25.9,26.166666666666664,26.033333333333335
272,25.566666666666666,26.033333333333335,26.3,25.7,26.233333333333334,25.766666666666666,25.833333333333336,25.566666666666666,26.166666666666664,26.1,26.3,25.7
280,26.1,26.1,26.033333333333335,25.9,25.9,25.833333333333336,26.1,25.633333333333333,26.1,26.1,25.566666666666666,26.033333333333335
288,26.166666666666664,25.9,25.9,25.7,26.366666666666667,25.966666666666665,25.833333333333336,25.7,26.1,26.3,25.833333333333336,25.9
296,26.233333333333334,26.033333333333335,25.966666666666665,25.766666666666666,26.033333333333335,26.233333333333334,26.1,25.633333333333333,26.1,26.033333333333335,25.966666666666665,25.966666666666665
304,25.833333333333336,26.033333333333335,26.1,25.833333333333336,25.9,25.9,25.833333333333336,25.9,25.9,26.1,25.833333333333336,26.3
312,25.9,26.166666666666664,26.166666666666664,25.966666666666665,25.9,25.966666666666665,25.966666666666665,25.9,26.1,26.1,26.033333333333335,25.966666666666665
320,26.166666666666664,25.9,26.033333333333335,25.7,25.966666666666665,26.1,26.033333333333335,25.966666666666665,26.233333333333334,25.9,25.833333333333336,26.233333333333334
328,26.233333333333334,26.1,26.233333333333334,25.766666666666666,26.233333333333334,25.833333333333336,25.966666666666665,25.7,25.9,25.966666666666665,25.966666666666665,25.833333333333336
336,26.166666666666664,26.3,26.3,25.766666666666666,25.833333333333336,25.9,25.7,25.9,26.1,26.1,25.966666666666665,26.033333333333335
344,26.1,26.3,26.1,25.9,25.9,25.833333333333336,25.9,25.966666666666665,26.033333333333335,25.966666666666665,25.9,25.966666666666665
352,25.9,26.033333333333335,26.033333333333335,26.033333333333335,26.033333333333335,25.7,25.833333333333336,25.833333333333336,26.166666666666664,25.9,26.233333333333334,26.1
360,26.5,25.766666666666666,25.9,25.9,25.9,25.9,26.166666666666664,25.966666666666665,25.833333333333336,26.166666666666664,26.166666666666664,26.1
368,25.9,25.766666666666666,25.966666666666665,25.9,25.9,26.1,26.366666666666667,25.9,26.033333333333335,26.1,25.966666666666665,25.833333333333336
376,26.033333333333335,26.1,25.966666666666665,26.033333333333335,25.966666666666665,25.833333333333336,25.9,25.833333333333336,26.1,25.966666666666665,25.9,25.633333333333333
384,26.033333333333335,25.9,26.033333333333335,25.9,25.966666666666665,25.966666666666665,26.366666666666667,25.966666666666665,26.1,25.833333333333336,25.966666666666665,26.033333333333335
392,25.9,25.966666666666665,25.9,26.166666666666664,25.833333333333336,25.833333333333336,25.966666666666665,26.033333333333335,26.166666666666664,25.9,25.7,26.033333333333335
