time,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12
0,41.0,41.0,39.0,42.0,43.0,40.0,43.0,39.0,41.0,41.0,40.0,40.0
8,41.0,41.0,41.0,42.0,43.0,40.0,43.0,40.0,41.0,41.0,40.0,40.0
16,41.0,41.0,41.0,42.0,43.0,40.0,43.0,40.0,41.0,41.0,40.0,40.0
24,42.0,42.0,41.0,42.0,41.0,40.0,43.0,41.0,41.0,41.0,42.0,40.0
32,41.0,41.0,41.0,42.0,41.0,41.0,43.0,41.0,41.0,42.0,42.0,41.0
40,41.0,42.0,41.0,42.0,41.0,41.0,43.0,41.0,41.0,42.0,41.0,43.0
48,41.0,41.0,41.0,43.0,41.0,41.0,43.0,41.0,41.0,42.0,42.0,43.0
56,41.0,41.0,41.0,43.0,43.0,41.0,43.0,41.0,41.0,43.0,42.0,43.0
64,41.0,41.0,41.0,43.0,43.0,41.0,43.0,41.0,41.0,43.0,41.0,43.0
72,43.0,43.0,43.0,42.0,43.0,42.0,44.0,42.0,41.0,43.0,41.0,43.0
80,42.0,43.0,43.0,43.0,41.0,42.0,43.0,42.0,43.0,43.0,41.0,43.0
88,42.0,43.0,42.0,42.0,41.0,41.0,43.0,42.0,41.0,43.0,42.0,42.0
96,42.0,43.0,42.0,42.0,41.0,42.0,43.0,42.0,41.0,43.0,42.0,43.0
104,41.0,43.0,42.0,43.0,42.0,41.0,43.0,42.0,43.0,43.0,43.0,43.0
112,43.0,43.0,43.0,43.0,43.0,43.0,44.0,42.0,41.0,43.0,42.0,43.0
120,43.0,43.0,43.0,43.0,44.0,42.0,45.0,42.0,43.0,43.0,43.0,43.0
128,42.0,43.0,43.0,43.0,44.0,43.0,45.0,42.0,42.0,43.0,43.0,43.0
136,43.0,43.0,43.0,43.0,44.0,43.0,45.0,43.0,42.0,44.0,44.0,43.0
144,43.0,43.0,43.0,43.0,44.0,43.0,45.0,43.0,43.0,44.0,44.0,43.0
152,43.0,44.0,44.0,44.0,44.0,43.0,45.0,43.0,45.0,44.0,44.0,44.0
160,43.0,44.0,44.0,44.0,44.0,43.0,45.0,43.0,44.0,44.0,44.0,45.0
168,44.0,44.0,44.0,44.0,45.0,43.0,45.0,43.0,44.0,44.0,44.0,45.0
176,45.0,44.0,44.0,44.0,44.0,43.0,45.0,43.0,44.0,44.0,45.0,45.0
184,45.0,44.0,45.0,44.0,44.0,43.0,45.0,43.0,44.0,45.0,44.0,45.0
192,45.0,44.0,45.0,44.0,44.0,44.0,45.0,45.0,45.0,44.0,45.0,45.0
200,45.0,45.0,45.0,44.0,44.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0
208,45.0,45.0,45.0,45.0,44.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0
216,45.0,45.0,44.0,45.0,44.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0
224,45.0,45.0,44.0,45.0,44.0,45.0,44.0,45.0,45.0,44.0,45.0,45.0
232,45.0,45.0,46.0,45.0,44.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
240,45.0,45.0,46.0,45.0,44.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
248,45.0,45.0,46.0,45.0,44.0,45.0,45.0,45.0,45.0,45.0,46.0,45.0
256,45.0,45.0,46.0,45.0,44.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
264,45.0,45.0,46.0,45.0,44.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
272,45.0,45.0,46.0,45.0,44.0,45.0,47.0,45.0,46.0,45.0,45.0,45.0
280,45.0,46.0,46.0,45.0,45.0,45.0,47.0,46.0,45.0,45.0,46.0,45.0
288,45.0,46.0,46.0,45.0,45.0,46.0,45.0,46.0,45.0,46.0,46.0,45.0
296,45.0,46.0,46.0,45.0,45.0,46.0,45.0,45.0,45.0,46.0,46.0,45.0
304,46.0,46.0,46.0,45.0,45.0,46.0,45.0,45.0,46.0,46.0,46.0,45.0
312,45.0,46.0,46.0,45.0,45.0,46.0,45.0,45.0,46.0,46.0,46.0,45.0
320,46.0,46.0,46.0,45.0,45.0,46.0,45.0,45.0,46.0,46.0,46.0,45.0
328,46.0,47.0,46.0,45.0,45.0,46.0,46.0,45.0,46.0,46.0,46.0,45.0
336,45.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0
344,45.0,47.0,46.0,46.0,45.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0
352,45.0,47.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0
360,45.0,47.0,47.0,45.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0
368,46.0,47.0,46.0,46.0,45.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
376,46.0,48.0,46.0,46.0,46.0,46.0,45.0,46.0,46.0,46.0,46.0,45.0
384,46.0,47.0,46.0,47.0,46.0,46.0,45.0,46.0,46.0,46.0,46.0,45.0
392,46.0,47.0,46.0,47.0,46.0,46.0,45.0,46.0,46.0,46.0,46.0,45.0
400,46.0,47.0,46.0,47.0,46.0,46.0,47.0,47.0,46.0,46.0,46.0,45.0
408,46.0,47.0,46.0,47.0,46.0,46.0,47.0,47.0,46.0,46.0,46.0,46.0
416,46.0,47.0,46.0,47.0,47.0,46.0,46.0,47.0,46.0,46.0,46.0,46.0
424,46.0,47.0,46.0,47.0,47.0,46.0,46.0,47.0,46.0,46.0,46.0,46.0
432,46.0,47.0,46.0,47.0,47.0,46.0,46.0,47.0,46.0,47.0,47.0,46.0
440,46.0,47.0,46.0,47.0,47.0,46.0,46.0,47.0,47.0,47.0,46.0,46.0
448,47.0,47.0,46.0,47.0,47.0,46.0,46.0,47.0,47.0,47.0,47.0,47.0
456,47.0,47.0,47.0,47.0,47.0,47.0,46.0,47.0,47.0,47.0,47.0,47.0
464,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
472,47.0,47.0,46.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
480,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
