time,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12
0,40.0,40.0,41.0,40.0,39.0,40.0,40.0,38.0,39.0,41.0,41.0,42.0
8,41.0,40.0,43.0,40.0,40.0,40.0,40.0,39.0,39.0,41.0,41.0,42.0
16,41.0,40.0,43.0,41.0,40.0,40.0,41.0,41.0,40.0,41.0,41.0,42.0
24,41.0,41.0,43.0,40.0,40.0,42.0,41.0,41.0,40.0,44.0,41.0,42.0
32,42.0,41.0,43.0,41.0,41.0,42.0,41.0,40.0,39.0,44.0,41.0,42.0
40,42.0,40.0,43.0,41.0,41.0,42.0,42.0,40.0,42.0,44.0,41.0,42.0
48,42.0,41.0,43.0,41.0,41.0,42.0,42.0,42.0,42.0,44.0,43.0,42.0
56,42.0,41.0,43.0,41.0,41.0,42.0,42.0,42.0,41.0,44.0,43.0,42.0
64,42.0,41.0,43.0,41.0,42.0,43.0,42.0,42.0,42.0,44.0,43.0,42.0
72,43.0,41.0,43.0,44.0,41.0,42.0,42.0,43.0,42.0,44.0,43.0,43.0
80,43.0,41.0,43.0,44.0,42.0,42.0,42.0,43.0,42.0,45.0,43.0,43.0
88,43.0,42.0,45.0,44.0,41.0,42.0,42.0,43.0,42.0,44.0,43.0,43.0
96,43.0,42.0,45.0,44.0,41.0,42.0,42.0,43.0,42.0,44.0,43.0,44.0
104,43.0,42.0,45.0,44.0,42.0,42.0,43.0,43.0,43.0,44.0,44.0,45.0
112,43.0,42.0,45.0,44.0,42.0,42.0,43.0,44.0,44.0,44.0,44.0,45.0
120,43.0,43.0,45.0,44.0,43.0,43.0,43.0,44.0,44.0,44.0,44.0,45.0
128,44.0,43.0,45.0,44.0,45.0,43.0,43.0,44.0,44.0,44.0,44.0,45.0
136,44.0,43.0,45.0,44.0,45.0,43.0,43.0,44.0,44.0,45.0,44.0,45.0
144,44.0,43.0,45.0,44.0,45.0,43.0,43.0,44.0,44.0,45.0,44.0,45.0
152,44.0,45.0,45.0,44.0,45.0,43.0,43.0,44.0,44.0,45.0,44.0,45.0
160,44.0,45.0,45.0,45.0,45.0,43.0,43.0,44.0,44.0,45.0,44.0,45.0
168,44.0,45.0,45.0,45.0,45.0,43.0,45.0,44.0,44.0,45.0,44.0,45.0
176,44.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0,44.0,46.0,44.0,45.0
184,44.0,45.0,45.0,45.0,45.0,44.0,45.0,46.0,44.0,46.0,45.0,45.0
192,45.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0,45.0,46.0,45.0,45.0
200,45.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0,45.0,46.0,45.0,45.0
208,45.0,46.0,45.0,45.0,45.0,44.0,45.0,46.0,45.0,46.0,45.0,45.0
216,45.0,46.0,45.0,45.0,45.0,44.0,45.0,45.0,45.0,46.0,45.0,45.0
224,45.0,46.0,46.0,45.0,45.0,44.0,45.0,46.0,45.0,46.0,45.0,45.0
232,45.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0,45.0,46.0,46.0,45.0
240,45.0,46.0,45.0,45.0,45.0,45.0,46.0,46.0,45.0,46.0,46.0,46.0
248,45.0,46.0,45.0,45.0,45.0,45.0,46.0,46.0,45.0,46.0,46.0,46.0
256,45.0,46.0,45.0,45.0,45.0,45.0,46.0,46.0,45.0,46.0,46.0,46.0
264,46.0,46.0,45.0,46.0,45.0,45.0,46.0,46.0,45.0,46.0,46.0,46.0
272,46.0,46.0,45.0,46.0,45.0,45.0,46.0,46.0,46.0,46.0,46.0,46.0
280,46.0,46.0,46.0,46.0,46.0,45.0,46.0,46.0,46.0,46.0,46.0,46.0
288,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0
296,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0
304,46.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0
312,46.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0
320,46.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
328,46.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0
336,46.0,47.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0
344,46.0,47.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0
352,46.0,47.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,47.0
360,46.0,47.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,47.0
368,47.0,47.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,47.0
376,47.0,47.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,47.0
384,47.0,47.0,47.0,46.0,46.0,47.0,46.0,46.0,46.0,46.0,47.0,47.0
392,47.0,47.0,47.0,46.0,46.0,47.0,46.0,46.0,47.0,46.0,47.0,47.0
400,47.0,47.0,47.0,47.0,46.0,47.0,46.0,46.0,46.0,46.0,47.0,47.0
408,47.0,47.0,47.0,47.0,46.0,47.0,46.0,46.0,47.0,47.0,47.0,47.0
416,47.0,47.0,47.0,47.0,46.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
424,47.0,47.0,47.0,47.0,46.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
432,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
440,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
448,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
456,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
464,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
472,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
480,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
488,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
496,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
504,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
512,47.0,47.0,47.0,47.0,47.0,47.0,47.0,48.0,47.0,47.0,47.0,47.0
520,47.0,47.0,47.0,47.0,47.0,47.0,47.0,48.0,47.0,48.0,47.0,47.0
528,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
536,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
544,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
