time,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12
0,40.0,38.0,42.0,40.0,40.0,40.0,40.0,43.0,37.0,42.0,41.0,40.0
8,40.0,39.0,42.0,39.0,40.0,39.0,40.0,42.0,37.0,42.0,40.0,40.0
16,42.0,41.0,42.0,41.0,40.0,39.0,42.0,42.0,38.0,42.0,40.0,42.0
24,42.0,41.0,42.0,41.0,40.0,39.0,40.0,42.0,38.0,42.0,40.0,42.0
32,42.0,41.0,42.0,42.0,41.0,40.0,41.0,42.0,38.0,42.0,40.0,43.0
40,42.0,41.0,42.0,41.0,42.0,40.0,41.0,42.0,38.0,43.0,40.0,43.0
48,42.0,41.0,44.0,43.0,42.0,40.0,41.0,42.0,39.0,43.0,40.0,43.0
56,43.0,41.0,43.0,43.0,42.0,40.0,41.0,42.0,40.0,43.0,40.0,43.0
64,43.0,41.0,43.0,43.0,42.0,40.0,42.0,42.0,43.0,43.0,42.0,43.0
72,43.0,43.0,43.0,43.0,42.0,41.0,42.0,42.0,43.0,43.0,42.0,43.0
80,43.0,41.0,43.0,41.0,42.0,41.0,42.0,43.0,43.0,43.0,42.0,43.0
88,44.0,41.0,43.0,42.0,42.0,41.0,42.0,43.0,44.0,43.0,41.0,44.0
96,44.0,42.0,43.0,42.0,42.0,42.0,42.0,44.0,43.0,43.0,41.0,44.0
104,44.0,42.0,43.0,42.0,42.0,42.0,42.0,44.0,43.0,44.0,43.0,43.0
112,44.0,42.0,43.0,42.0,42.0,43.0,43.0,44.0,43.0,44.0,43.0,44.0
120,44.0,42.0,43.0,42.0,42.0,43.0,42.0,44.0,43.0,44.0,44.0,43.0
128,44.0,42.0,43.0,42.0,42.0,43.0,42.0,44.0,44.0,44.0,44.0,44.0
136,45.0,43.0,44.0,43.0,42.0,43.0,42.0,44.0,44.0,45.0,43.0,44.0
144,44.0,42.0,44.0,43.0,43.0,45.0,42.0,44.0,44.0,45.0,43.0,44.0
152,44.0,42.0,44.0,43.0,45.0,43.0,43.0,44.0,44.0,45.0,43.0,44.0
160,45.0,42.0,44.0,43.0,45.0,43.0,43.0,44.0,44.0,45.0,43.0,44.0
168,45.0,42.0,44.0,44.0,45.0,43.0,43.0,44.0,44.0,45.0,43.0,44.0
176,45.0,42.0,44.0,44.0,45.0,43.0,44.0,45.0,44.0,45.0,43.0,44.0
184,45.0,42.0,44.0,44.0,45.0,44.0,44.0,45.0,44.0,45.0,43.0,45.0
192,45.0,42.0,44.0,44.0,45.0,43.0,43.0,45.0,44.0,45.0,43.0,44.0
200,45.0,42.0,45.0,44.0,45.0,44.0,45.0,45.0,44.0,45.0,45.0,45.0
208,45.0,42.0,45.0,44.0,45.0,44.0,45.0,45.0,44.0,45.0,45.0,45.0
216,45.0,43.0,45.0,44.0,45.0,44.0,43.0,45.0,44.0,45.0,45.0,45.0
224,45.0,43.0,45.0,44.0,45.0,45.0,44.0,45.0,44.0,45.0,45.0,45.0
232,45.0,43.0,45.0,44.0,45.0,45.0,44.0,45.0,45.0,45.0,45.0,45.0
240,45.0,43.0,45.0,44.0,45.0,45.0,44.0,45.0,45.0,45.0,45.0,45.0
248,45.0,43.0,45.0,44.0,45.0,45.0,44.0,45.0,46.0,45.0,45.0,45.0
256,45.0,43.0,45.0,44.0,45.0,45.0,44.0,45.0,45.0,45.0,45.0,45.0
264,45.0,43.0,45.0,44.0,47.0,45.0,45.0,45.0,45.0,46.0,45.0,45.0
272,45.0,43.0,45.0,44.0,45.0,45.0,45.0,45.0,45.0,46.0,45.0,45.0
280,45.0,43.0,45.0,44.0,45.0,45.0,45.0,45.0,45.0,46.0,45.0,45.0
288,45.0,44.0,46.0,44.0,45.0,45.0,45.0,46.0,45.0,46.0,46.0,45.0
296,45.0,43.0,46.0,45.0,45.0,45.0,45.0,46.0,45.0,46.0,46.0,45.0
304,46.0,43.0,46.0,45.0,45.0,45.0,45.0,46.0,46.0,46.0,46.0,45.0
312,46.0,43.0,46.0,45.0,45.0,45.0,46.0,46.0,46.0,46.0,46.0,45.0
320,46.0,43.0,46.0,45.0,45.0,45.0,45.0,46.0,46.0,46.0,46.0,45.0
328,46.0,44.0,46.0,44.0,45.0,45.0,46.0,46.0,46.0,46.0,46.0,45.0
336,46.0,44.0,46.0,44.0,45.0,45.0,46.0,46.0,46.0,46.0,46.0,45.0
344,46.0,44.0,46.0,44.0,45.0,45.0,46.0,46.0,46.0,46.0,46.0,46.0
352,46.0,44.0,46.0,44.0,46.0,45.0,46.0,46.0,46.0,46.0,46.0,46.0
360,46.0,44.0,46.0,44.0,46.0,45.0,46.0,46.0,46.0,46.0,46.0,46.0
368,46.0,44.0,46.0,44.0,46.0,45.0,46.0,46.0,46.0,46.0,46.0,46.0
376,46.0,44.0,46.0,44.0,46.0,45.0,46.0,48.0,46.0,46.0,46.0,46.0
384,46.0,44.0,46.0,44.0,46.0,45.0,46.0,48.0,46.0,46.0,46.0,46.0
392,46.0,44.0,46.0,45.0,46.0,45.0,46.0,48.0,46.0,46.0,46.0,46.0
400,46.0,44.0,46.0,44.0,46.0,45.0,46.0,48.0,46.0,46.0,46.0,46.0
408,46.0,44.0,46.0,44.0,46.0,45.0,46.0,48.0,46.0,46.0,46.0,46.0
416,46.0,44.0,46.0,44.0,46.0,46.0,46.0,48.0,46.0,46.0,46.0,46.0
424,46.0,44.0,46.0,44.0,46.0,46.0,46.0,48.0,46.0,46.0,46.0,46.0
432,46.0,44.0,46.0,46.0,46.0,46.0,46.0,48.0,46.0,46.0,46.0,46.0
440,46.0,44.0,46.0,46.0,46.0,46.0,46.0,48.0,46.0,46.0,46.0,46.0
448,46.0,44.0,46.0,46.0,46.0,46.0,46.0,48.0,46.0,47.0,46.0,46.0
456,46.0,44.0,46.0,46.0,46.0,46.0,46.0,48.0,46.0,47.0,46.0,46.0
464,46.0,45.0,46.0,46.0,46.0,46.0,46.0,48.0,46.0,47.0,46.0,46.0
472,46.0,44.0,46.0,46.0,46.0,46.0,47.0,48.0,46.0,47.0,46.0,46.0
480,46.0,45.0,46.0,46.0,46.0,46.0,47.0,48.0,46.0,46.0,46.0,46.0
488,46.0,44.0,46.0,46.0,46.0,46.0,47.0,48.0,46.0,46.0,46.0,46.0
496,46.0,44.0,46.0,46.0,46.0,46.0,47.0,48.0,46.0,46.0,46.0,46.0
504,46.0,45.0,46.0,46.0,46.0,46.0,47.0,48.0,46.0,46.0,46.0,46.0
512,46.0,45.0,46.0,46.0,46.0,46.0,47.0,48.0,46.0,46.0,46.0,47.0
520,46.0,46.0,46.0,46.0,46.0,47.0,47.0,48.0,46.0,47.0,46.0,46.0
528,46.0,46.0,46.0,46.0,46.0,46.0,47.0,48.0,46.0,47.0,46.0,46.0
