time,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12
0,33.5,31.5,33.5,32.5,33.5,32.5,32.5,33.5,33.5,33.5,32.5,32.5
8,33.5,31.5,33.5,32.5,33.5,32.5,33.5,34.5,33.5,33.5,32.5,33.5
16,33.5,32.5,33.5,32.5,33.5,32.5,33.5,34.5,34.5,33.5,32.5,33.5
24,33.5,32.5,34.5,32.5,33.5,32.5,34.5,34.5,33.5,33.5,33.5,33.5
32,33.5,32.5,34.5,32.5,33.5,32.5,34.5,34.5,33.5,34.5,33.5,33.5
40,33.5,33.5,33.5,33.5,34.5,33.5,34.5,32.5,33.5,33.5,33.5,33.5
48,34.5,33.5,33.5,33.5,34.5,32.5,34.5,33.5,34.5,35.5,33.5,33.5
56,34.5,33.5,33.5,33.5,33.5,32.5,33.5,33.5,34.5,34.5,33.5,33.5
64,34.5,33.5,33.5,33.5,33.5,33.5,33.5,33.5,34.5,35.5,33.5,33.5
72,34.5,33.5,33.5,35.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5,34.5
80,34.5,35.5,34.5,34.5,34.5,33.5,34.5,33.5,34.5,34.5,34.5,33.5
88,34.5,35.5,35.5,33.5,34.5,33.5,34.5,33.5,34.5,33.5,34.5,34.5
96,35.5,35.5,34.5,34.5,34.5,33.5,35.5,33.5,34.5,34.5,34.5,34.5
104,34.5,34.5,34.5,34.5,34.5,34.5,35.5,34.5,34.5,34.5,34.5,34.5
112,34.5,34.5,34.5,34.5,34.5,34.5,35.5,34.5,34.5,34.5,34.5,34.5
120,34.5,34.5,34.5,34.5,34.5,34.5,35.5,34.5,34.5,34.5,34.5,34.5
128,34.5,34.5,35.5,34.5,34.5,34.5,35.5,34.5,34.5,34.5,34.5,34.5
136,34.5,34.5,34.5,34.5,34.5,35.5,35.5,34.5,34.5,34.5,34.5,34.5
144,34.5,34.5,34.5,34.5,35.5,35.5,35.5,34.5,34.5,34.5,33.5,34.5
152,34.5,35.5,34.5,34.5,34.5,35.5,35.5,34.5,34.5,34.5,34.5,34.5
160,34.5,35.5,35.5,34.5,34.5,35.5,35.5,34.5,34.5,34.5,34.5,34.5
168,34.5,35.5,35.5,34.5,35.5,35.5,35.5,34.5,34.5,34.5,34.5,34.5
176,34.5,35.5,35.5,34.5,34.5,35.5,35.5,35.5,34.5,35.5,34.5,34.5
184,34.5,35.5,35.5,34.5,34.5,35.5,35.5,35.5,34.5,34.5,34.5,34.5
192,34.5,35.5,35.5,34.5,34.5,34.5,35.5,35.5,34.5,34.5,35.5,34.5
200,34.5,35.5,35.5,34.5,34.5,34.5,35.5,35.5,34.5,35.5,34.5,34.5
208,35.5,35.5,35.5,35.5,34.5,34.5,35.5,35.5,34.5,34.5,34.5,34.5
216,35.5,34.5,35.5,34.5,34.5,34.5,35.5,35.5,34.5,34.5,34.5,34.5
224,35.5,34.5,35.5,34.5,34.5,34.5,35.5,34.5,34.5,35.5,34.5,35.5
232,35.5,34.5,35.5,35.5,34.5,35.5,35.5,34.5,34.5,34.5,34.5,34.5
240,35.5,34.5,35.5,35.5,35.5,35.5,35.5,34.5,34.5,35.5,34.5,34.5
248,35.5,35.5,35.5,35.5,35.5,35.5,35.5,34.5,34.5,35.5,34.5,34.5
256,35.5,34.5,35.5,35.5,35.5,35.5,35.5,34.5,34.5,35.5,34.5,34.5
264,35.5,34.5,35.5,34.5,35.5,35.5,35.5,34.5,34.5,35.5,34.5,34.5
