time,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12
0,25.833333333333332,25.833333333333332,25.633333333333333,25.96666666666666,25.833333333333332,25.9,25.633333333333333,25.7,26.1,26.3,26.233333333333338,25.96666666666666
8,25.766666666666662,25.833333333333332,25.566666666666666,26.1,25.9,25.7,25.9,25.96666666666666,25.9,26.03333333333334,25.96666666666666,26.5
16,25.566666666666666,26.166666666666668,25.7,25.96666666666666,25.766666666666662,25.433333333333334,25.9,26.03333333333334,25.833333333333332,25.833333333333332,25.766666666666662,25.96666666666666
24,25.5,26.43333333333333,25.566666666666666,26.3,26.1,25.566666666666666,25.9,25.766666666666662,25.566666666666666,26.3,25.7,26.43333333333333
32,25.766666666666662,26.166666666666668,25.7,26.3,26.1,26.3,25.96666666666666,25.7,25.566666666666666,26.43333333333333,26.03333333333334,26.43333333333333
40,25.633333333333333,25.9,25.766666666666662,25.9,26.233333333333338,25.9,26.166666666666668,25.9,25.566666666666666,26.43333333333333,25.5,25.833333333333332
48,26.43333333333333,25.7,25.766666666666662,25.9,26.3,25.9,26.833333333333332,25.9,25.3,26.56666666666667,25.566666666666666,26.233333333333338
56,26.43333333333333,25.9,26.1,26.03333333333334,26.3,25.96666666666666,26.43333333333333,26.5,25.7,26.56666666666667,26.366666666666667,26.233333333333338
64,26.1,26.03333333333334,26.233333333333338,26.1,26.1,25.96666666666666,26.43333333333333,26.1,26.03333333333334,26.56666666666667,26.366666666666667,26.233333333333338
72,26.633333333333333,26.43333333333333,26.1,26.1,26.1,26.03333333333334,26.5,26.1,25.7,26.633333333333333,26.366666666666667,25.9
80,26.833333333333332,25.96666666666666,25.96666666666666,26.03333333333334,26.166666666666668,26.03333333333334,26.56666666666667,26.3,25.5,26.766666666666662,26.366666666666667,26.3
88,26.833333333333332,26.3,25.833333333333332,26.3,26.366666666666667,26.03333333333334,26.56666666666667,26.43333333333333,26.1,26.96666666666666,26.366666666666667,26.3
96,26.833333333333332,26.3,26.03333333333334,26.3,26.43333333333333,26.03333333333334,26.56666666666667,26.633333333333333,26.1,26.833333333333332,26.03333333333334,26.766666666666662
104,26.9,26.366666666666667,26.166666666666668,26.3,26.43333333333333,26.1,26.366666666666667,26.3,25.9,26.7,25.96666666666666,26.366666666666667
112,26.5,26.1,26.1,26.3,26.43333333333333,26.233333333333338,25.96666666666666,26.366666666666667,26.1,26.56666666666667,25.96666666666666,26.3
120,26.3,25.9,26.1,26.3,26.1,25.96666666666666,25.96666666666666,26.5,26.03333333333334,26.7,26.43333333333333,26.3
128,26.633333333333333,25.433333333333334,26.3,26.3,26.233333333333338,26.5,25.96666666666666,26.5,25.566666666666666,26.5,26.1,26.5
136,26.633333333333333,25.96666666666666,26.366666666666667,25.96666666666666,26.56666666666667,26.43333333333333,26.56666666666667,26.5,26.366666666666667,26.9,25.766666666666662,26.03333333333334
144,26.633333333333333,25.833333333333332,26.366666666666667,26.03333333333334,26.1,26.366666666666667,26.56666666666667,26.5,26.366666666666667,26.633333333333333,25.7,26.633333333333333
152,26.233333333333338,25.96666666666666,26.366666666666667,26.166666666666668,26.03333333333334,26.1,26.1,26.833333333333332,26.366666666666667,26.7,26.1,26.166666666666668
160,26.1,25.766666666666662,25.96666666666666,26.03333333333334,26.5,26.1,25.766666666666662,26.766666666666662,26.366666666666667,26.7,25.9,26.166666666666668
168,26.233333333333338,25.433333333333334,26.366666666666667,26.366666666666667,26.766666666666662,26.166666666666668,25.833333333333332,26.633333333333333,26.7,26.43333333333333,25.833333333333332,26.3
176,26.3,26.366666666666667,26.56666666666667,25.96666666666666,26.166666666666668,26.366666666666667,25.766666666666662,26.766666666666662,26.7,26.9,26.166666666666668,26.3
184,25.96666666666666,26.366666666666667,26.366666666666667,26.233333333333338,26.366666666666667,26.366666666666667,26.366666666666667,26.43333333333333,26.633333333333333,26.56666666666667,26.166666666666668,26.166666666666668
192,25.833333333333332,26.366666666666667,27.03333333333334,26.43333333333333,26.366666666666667,26.366666666666667,26.366666666666667,26.7,26.5,26.56666666666667,25.833333333333332,26.1
200,25.9,26.366666666666667,26.366666666666667,26.233333333333338,26.366666666666667,26.56666666666667,26.366666666666667,26.7,26.366666666666667,26.43333333333333,25.7,26.166666666666668
208,26.366666666666667,26.366666666666667,26.633333333333333,26.1,26.366666666666667,26.7,26.633333333333333,26.833333333333332,26.9,26.633333333333333,25.766666666666662,26.03333333333334
216,26.366666666666667,26.833333333333332,26.43333333333333,26.233333333333338,26.366666666666667,26.43333333333333,26.366666666666667,26.7,26.5,26.43333333333333,25.96666666666666,26.3
224,26.366666666666667,26.56666666666667,26.5,26.233333333333338,26.5,26.43333333333333,26.366666666666667,27.233333333333338,26.633333333333333,26.43333333333333,26.233333333333338,26.3
232,26.366666666666667,26.43333333333333,26.833333333333332,26.3,26.3,26.56666666666667,26.03333333333334,26.633333333333333,26.633333333333333,26.56666666666667,26.366666666666667,26.43333333333333
240,26.366666666666667,26.366666666666667,26.43333333333333,26.3,26.166666666666668,26.56666666666667,26.3,26.633333333333333,26.9,26.43333333333333,26.366666666666667,26.366666666666667
248,26.366666666666667,26.96666666666666,26.5,26.166666666666668,26.166666666666668,26.7,26.3,26.633333333333333,26.5,26.833333333333332,26.56666666666667,26.56666666666667
256,26.366666666666667,26.766666666666662,26.7,26.43333333333333,26.166666666666668,27.03333333333334,26.5,26.633333333333333,26.633333333333333,26.43333333333333,26.56666666666667,26.5
264,26.766666666666662,26.56666666666667,26.366666666666667,26.233333333333338,26.166666666666668,26.7,26.5,26.766666666666662,26.7,26.366666666666667,26.1,26.5
272,26.5,26.43333333333333,26.5,26.233333333333338,26.366666666666667,26.56666666666667,26.233333333333338,26.633333333333333,26.5,26.3,26.366666666666667,26.633333333333333
280,26.5,26.7,26.5,26.366666666666667,26.366666666666667,26.833333333333332,26.43333333333333,26.7,26.43333333333333,26.633333333333333,26.56666666666667,26.56666666666667
288,26.5,26.366666666666667,26.5,26.03333333333334,26.366666666666667,26.833333333333332,26.166666666666668,26.56666666666667,26.9,26.7,26.366666666666667,26.56666666666667
296,26.5,26.5,26.56666666666667,26.366666666666667,26.233333333333338,26.56666666666667,26.166666666666668,26.56666666666667,26.9,26.633333333333333,26.366666666666667,26.56666666666667
304,26.7,26.7,26.3,26.366666666666667,26.3,26.7,26.366666666666667,26.7,26.5,26.633333333333333,26.366666666666667,26.633333333333333
312,26.7,26.766666666666662,26.3,26.366666666666667,26.366666666666667,26.833333333333332,26.366666666666667,26.633333333333333,26.5,26.633333333333333,26.366666666666667,26.833333333333332
320,26.366666666666667,26.633333333333333,26.43333333333333,26.366666666666667,26.366666666666667,26.56666666666667,26.366666666666667,26.43333333333333,26.5,26.633333333333333,25.96666666666666,26.7
328,26.366666666666667,26.56666666666667,26.43333333333333,26.366666666666667,26.5,26.56666666666667,26.366666666666667,26.766666666666662,26.5,26.3,26.166666666666668,26.7
336,26.366666666666667,26.633333333333333,26.5,26.366666666666667,26.7,26.833333333333332,26.366666666666667,26.366666666666667,26.366666666666667,26.3,26.1,26.56666666666667
344,26.3,26.633333333333333,26.366666666666667,26.233333333333338,26.633333333333333,26.366666666666667,26.366666666666667,26.366666666666667,26.56666666666667,26.633333333333333,26.233333333333338,26.366666666666667
352,26.633333333333333,26.56666666666667,26.633333333333333,26.3,26.3,26.7,25.96666666666666,26.366666666666667,26.633333333333333,26.633333333333333,26.7,26.366666666666667
360,26.5,26.56666666666667,26.5,26.56666666666667,26.366666666666667,26.7,26.166666666666668,26.3,26.7,26.56666666666667,26.166666666666668,26.366666666666667
368,26.5,26.56666666666667,26.3,26.5,26.166666666666668,26.366666666666667,26.166666666666668,26.3,26.366666666666667,26.56666666666667,26.233333333333338,26.3
376,26.5,26.833333333333332,26.5,26.5,26.166666666666668,26.3,26.366666666666667,26.43333333333333,26.366666666666667,26.233333333333338,26.5,26.56666666666667
384,26.56666666666667,26.56666666666667,26.366666666666667,26.56666666666667,26.43333333333333,26.7,26.633333333333333,26.3,26.233333333333338,26.233333333333338,26.233333333333338,26.43333333333333
392,26.5,27.03333333333334,26.366666666666667,26.43333333333333,26.3,26.56666666666667,26.1,26.3,26.366666666666667,26.3,26.5,26.633333333333333
400,26.5,26.7,26.633333333333333,26.43333333333333,26.7,26.56666666666667,26.3,26.3,26.233333333333338,26.3,26.3,26.633333333333333
408,26.633333333333333,26.5,26.5,26.766666666666662,26.3,26.7,26.1,26.766666666666662,26.3,26.3,26.1,26.366666666666667
416,26.5,26.5,26.43333333333333,26.366666666666667,26.233333333333338,26.366666666666667,26.366666666666667,26.366666666666667,26.5,26.366666666666667,26.3,26.3
424,26.366666666666667,26.633333333333333,26.43333333333333,26.233333333333338,26.3,26.56666666666667,26.43333333333333,26.43333333333333,26.5,26.233333333333338,26.233333333333338,26.633333333333333
432,26.5,26.7,26.03333333333334,26.43333333333333,26.366666666666667,26.233333333333338,26.233333333333338,26.366666666666667,26.3,26.233333333333338,26.3,26.3
440,26.56666666666667,26.633333333333333,26.1,26.43333333333333,26.5,26.633333333333333,26.366666666666667,26.366666666666667,26.3,26.3,26.3,26.43333333333333
448,26.3,26.633333333333333,26.233333333333338,26.366666666666667,26.233333333333338,26.43333333333333,26.56666666666667,26.366666666666667,26.3,26.366666666666667,26.5,26.366666666666667
456,26.833333333333332,26.3,26.56666666666667,26.7,26.233333333333338,26.56666666666667,26.166666666666668,26.56666666666667,26.166666666666668,26.3,26.3,26.3
464,26.43333333333333,26.43333333333333,26.166666666666668,26.366666666666667,26.366666666666667,26.366666666666667,26.166666666666668,26.166666666666668,26.5,26.166666666666668,26.366666666666667,26.56666666666667
472,26.56666666666667,27.166666666666668,26.5,26.56666666666667,26.56666666666667,26.43333333333333,26.5,26.5,26.5,26.366666666666667,26.366666666666667,26.43333333333333
480,26.43333333333333,26.5,26.56666666666667,26.5,26.366666666666667,26.5,26.233333333333338,26.3,26.43333333333333,26.43333333333333,26.233333333333338,26.56666666666667
488,26.366666666666667,26.366666666666667,26.43333333333333,26.5,26.56666666666667,26.233333333333338,26.43333333333333,26.3,26.366666666666667,26.166666666666668,26.3,26.3
496,26.366666666666667,26.366666666666667,26.43333333333333,26.5,26.366666666666667,26.56666666666667,26.3,26.233333333333338,26.366666666666667,26.03333333333334,26.3,26.166666666666668
504,26.366666666666667,26.5,26.1,26.633333333333333,26.166666666666668,26.56666666666667,26.166666666666668,26.233333333333338,26.56666666666667,26.03333333333334,26.3,26.233333333333338
512,26.56666666666667,26.5,26.166666666666668,26.3,26.233333333333338,26.3,26.1,26.366666666666667,26.9,26.233333333333338,26.3,26.166666666666668
520,26.56666666666667,26.3,26.233333333333338,26.5,26.233333333333338,26.43333333333333,26.3,26.233333333333338,26.5,26.166666666666668,26.366666666666667,26.233333333333338
528,26.366666666666667,26.233333333333338,26.7,26.56666666666667,26.7,26.43333333333333,26.166666666666668,26.233333333333338,26.5,26.166666666666668,26.233333333333338,26.43333333333333
536,26.7,26.166666666666668,26.7,26.766666666666662,26.833333333333332,26.5,26.5,26.766666666666662,26.766666666666662,26.166666666666668,26.166666666666668,26.3
544,26.7,26.3,26.43333333333333,26.766666666666662,26.833333333333332,26.3,26.5,26.233333333333338,26.233333333333338,26.233333333333338,26.3,26.166666666666668
552,26.7,26.366666666666667,26.3,26.5,26.56666666666667,26.7,26.3,26.166666666666668,26.233333333333338,26.3,26.166666666666668,26.3
560,26.5,26.3,26.366666666666667,26.43333333333333,26.3,26.7,26.7,26.166666666666668,26.43333333333333,26.366666666666667,26.5,26.3
568,26.5,26.233333333333338,26.366666666666667,26.5,26.366666666666667,26.56666666666667,26.166666666666668,26.5,26.56666666666667,26.3,26.5,26.3
576,26.43333333333333,26.43333333333333,26.166666666666668,26.366666666666667,26.366666666666667,26.43333333333333,26.166666666666668,26.5,26.3,26.3,26.56666666666667,26.56666666666667
584,26.7,26.166666666666668,26.5,26.43333333333333,26.233333333333338,26.166666666666668,26.166666666666668,26.233333333333338,26.633333333333333,26.03333333333334,26.166666666666668,26.166666666666668
592,26.3,26.166666666666668,26.5,26.366666666666667,26.766666666666662,26.166666666666668,26.166666666666668,26.5,26.3,26.3,26.43333333333333,26.56666666666667
600,26.3,26.1,26.43333333333333,26.56666666666667,26.3,26.233333333333338,26.56666666666667,26.233333333333338,26.3,26.233333333333338,26.43333333333333,26.3
608,26.633333333333333,26.43333333333333,26.56666666666667,26.633333333333333,26.366666666666667,26.5,26.3,26.3,26.366666666666667,26.366666666666667,26.633333333333333,26.7
616,26.3,26.1,26.633333333333333,26.56666666666667,26.366666666666667,26.5,26.3,26.633333333333333,26.233333333333338,26.633333333333333,26.3,26.7
