time,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12
0,24.33000000000001,24.449999999999996,24.37,24.541333333333338,24.498,24.451333333333327,24.374000000000002,24.401999999999994,24.496,24.30666666666666,24.35933333333333,24.228666666666673
8,24.266666666666666,24.629333333333335,24.382666666666672,24.676666666666673,24.483333333333327,24.36133333333333,24.298,24.547333333333324,24.494666666666667,24.430000000000003,24.293333333333337,24.382000000000012
16,24.31733333333334,24.622666666666667,24.42800000000001,24.717999999999993,24.44666666666667,24.293999999999993,24.28066666666666,24.584666666666656,24.39733333333332,24.492000000000004,24.364666666666658,24.444666666666663
24,24.38799999999999,24.643999999999995,24.537333333333333,24.66466666666666,24.553333333333338,24.24933333333333,24.503333333333334,24.508000000000006,24.22933333333331,24.472,24.41666666666667,24.568666666666676
32,24.456666666666674,24.724666666666653,24.639333333333326,24.93333333333334,24.83133333333334,24.182000000000002,24.35733333333334,24.496666666666666,24.31133333333334,24.578000000000007,24.495333333333328,24.56933333333334
40,24.508000000000017,24.776000000000007,24.590000000000003,24.78333333333332,25.102666666666668,24.16999999999999,24.420666666666666,24.592000000000006,24.315999999999995,24.85666666666667,24.537333333333333,24.53866666666668
48,24.42933333333333,24.873333333333314,24.706000000000003,24.747333333333348,24.984666666666676,24.16333333333333,24.724,24.733999999999995,24.34999999999999,24.98066666666667,24.536666666666665,24.531333333333336
56,24.537333333333326,24.834666666666664,24.72333333333333,24.777333333333342,25.122000000000007,24.34866666666666,24.92000000000001,24.89533333333334,24.418666666666663,25.281999999999996,24.712,24.578000000000007
64,24.69933333333332,24.838666666666665,24.761333333333337,24.72866666666665,25.234666666666673,24.216666666666665,24.70066666666668,25.015333333333334,24.561999999999998,25.598000000000006,24.77266666666666,24.582666666666668
72,24.841333333333328,24.801999999999992,24.645333333333333,24.66133333333333,25.336000000000002,24.15666666666667,24.53666666666667,25.087333333333337,24.639333333333315,25.572000000000006,24.712,24.549333333333333
80,25.103999999999996,24.794666666666668,24.651333333333312,24.475999999999996,25.47333333333333,24.177999999999997,24.142666666666674,25.17400000000001,24.663333333333348,25.763333333333343,24.51466666666667,24.625999999999994
88,25.336666666666666,24.656666666666666,24.632000000000016,24.738666666666663,25.454666666666668,24.222666666666658,23.940666666666665,25.32800000000001,24.766666666666662,25.746000000000013,24.49733333333333,24.765333333333334
96,25.404666666666657,24.621999999999993,24.639999999999997,24.574,25.495333333333352,24.384000000000004,23.948666666666664,25.286666666666683,24.810666666666666,25.81,24.55599999999998,24.990000000000006
104,25.41133333333333,24.58266666666668,24.746000000000016,24.532666666666657,25.35,24.461333333333336,24.029333333333344,25.31333333333334,24.765333333333338,25.794,24.522666666666673,24.930666666666667
112,25.307333333333332,24.53933333333334,24.776666666666657,24.569999999999983,25.265333333333334,24.436,23.776666666666674,25.446666666666673,24.763333333333343,25.78533333333334,24.819333333333333,25.04466666666667
120,25.254666666666672,24.52,24.833333333333336,24.56666666666666,25.14200000000001,24.465333333333348,23.958000000000006,25.450000000000014,24.75666666666667,25.71399999999999,24.782000000000004,25.104
128,25.381333333333338,24.424666666666678,24.877999999999982,24.727333333333334,25.150666666666663,24.516666666666655,24.013333333333335,25.375333333333355,24.70733333333334,25.581333333333337,24.734666666666673,25.057333333333325
136,25.238666666666667,24.409333333333343,24.89866666666667,24.751333333333328,25.042666666666666,24.53066666666665,24.123333333333335,25.35,24.752000000000006,25.556666666666665,24.721999999999998,25.007999999999992
144,25.141333333333318,24.384666666666668,24.996,24.73266666666667,25.01733333333333,24.524666666666654,24.411999999999985,25.476,24.918000000000006,25.572000000000003,24.724666666666675,25.213333333333335
