time,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12
0,40.0,42.0,41.0,40.0,38.0,41.0,41.0,42.0,41.0,37.0,40.0,41.0
8,40.0,42.0,41.0,41.0,40.0,41.0,41.0,42.0,40.0,38.0,40.0,41.0
16,40.0,42.0,41.0,41.0,40.0,41.0,40.0,42.0,40.0,38.0,40.0,41.0
24,40.0,42.0,41.0,42.0,40.0,41.0,40.0,42.0,40.0,40.0,40.0,41.0
32,41.0,42.0,41.0,42.0,40.0,41.0,40.0,42.0,40.0,41.0,40.0,41.0
40,42.0,42.0,42.0,42.0,40.0,41.0,41.0,42.0,42.0,41.0,41.0,41.0
48,42.0,42.0,41.0,42.0,43.0,41.0,41.0,45.0,42.0,41.0,41.0,43.0
56,42.0,42.0,41.0,42.0,43.0,41.0,41.0,43.0,43.0,41.0,41.0,43.0
64,41.0,44.0,42.0,42.0,43.0,41.0,41.0,43.0,43.0,41.0,41.0,43.0
72,41.0,44.0,43.0,43.0,43.0,41.0,41.0,42.0,43.0,42.0,41.0,43.0
80,42.0,42.0,43.0,43.0,43.0,42.0,42.0,42.0,42.0,41.0,42.0,43.0
88,41.0,42.0,43.0,43.0,45.0,41.0,42.0,42.0,42.0,42.0,42.0,43.0
96,42.0,42.0,43.0,43.0,45.0,42.0,42.0,42.0,42.0,42.0,42.0,43.0
104,42.0,42.0,43.0,43.0,45.0,42.0,44.0,42.0,42.0,42.0,43.0,43.0
112,42.0,42.0,44.0,43.0,45.0,43.0,43.0,42.0,43.0,44.0,43.0,43.0
120,42.0,43.0,44.0,43.0,45.0,43.0,44.0,42.0,44.0,44.0,43.0,44.0
128,42.0,43.0,44.0,44.0,45.0,43.0,43.0,42.0,44.0,44.0,43.0,43.0
136,42.0,43.0,44.0,44.0,45.0,44.0,43.0,42.0,44.0,44.0,43.0,43.0
144,43.0,43.0,44.0,44.0,45.0,44.0,44.0,42.0,44.0,44.0,43.0,44.0
152,43.0,43.0,44.0,44.0,45.0,44.0,44.0,42.0,44.0,44.0,43.0,44.0
160,43.0,43.0,44.0,44.0,45.0,44.0,44.0,45.0,44.0,44.0,43.0,44.0
168,43.0,44.0,44.0,44.0,45.0,44.0,44.0,45.0,44.0,44.0,44.0,44.0
176,43.0,44.0,44.0,44.0,45.0,44.0,44.0,45.0,44.0,44.0,44.0,44.0
184,44.0,44.0,44.0,44.0,45.0,45.0,44.0,45.0,44.0,44.0,44.0,44.0
192,44.0,44.0,44.0,44.0,45.0,45.0,44.0,45.0,44.0,44.0,45.0,44.0
200,43.0,44.0,45.0,44.0,45.0,45.0,44.0,45.0,44.0,44.0,45.0,44.0
208,43.0,44.0,45.0,44.0,45.0,45.0,45.0,45.0,44.0,44.0,45.0,44.0
