time,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12
0,41.0,41.0,38.0,40.0,42.0,41.0,39.0,41.0,38.0,39.0,42.0,38.0
8,41.0,41.0,38.0,40.0,41.0,41.0,39.0,41.0,38.0,39.0,42.0,38.0
16,41.0,41.0,39.0,40.0,41.0,41.0,39.0,41.0,39.0,41.0,43.0,39.0
24,41.0,41.0,40.0,40.0,41.0,41.0,39.0,41.0,41.0,40.0,43.0,39.0
32,41.0,43.0,40.0,41.0,41.0,41.0,39.0,43.0,41.0,40.0,43.0,40.0
40,41.0,43.0,41.0,41.0,41.0,41.0,41.0,43.0,41.0,43.0,44.0,43.0
48,41.0,41.0,41.0,41.0,41.0,41.0,41.0,43.0,41.0,43.0,44.0,43.0
56,42.0,43.0,41.0,41.0,41.0,41.0,41.0,43.0,41.0,43.0,44.0,42.0
64,42.0,43.0,41.0,41.0,41.0,41.0,41.0,44.0,41.0,43.0,44.0,42.0
72,42.0,43.0,41.0,41.0,42.0,43.0,41.0,43.0,41.0,43.0,44.0,42.0
80,42.0,43.0,43.0,42.0,43.0,43.0,42.0,43.0,41.0,43.0,44.0,43.0
88,42.0,43.0,43.0,41.0,43.0,43.0,42.0,43.0,42.0,43.0,44.0,43.0
96,42.0,43.0,43.0,41.0,43.0,43.0,42.0,44.0,42.0,43.0,44.0,43.0
104,42.0,44.0,43.0,43.0,43.0,43.0,42.0,44.0,41.0,43.0,44.0,43.0
112,42.0,44.0,43.0,43.0,44.0,42.0,42.0,44.0,42.0,43.0,44.0,43.0
120,43.0,44.0,43.0,43.0,44.0,42.0,43.0,44.0,44.0,43.0,44.0,43.0
128,43.0,44.0,43.0,43.0,43.0,42.0,43.0,44.0,43.0,44.0,44.0,44.0
136,43.0,44.0,43.0,44.0,44.0,42.0,42.0,44.0,43.0,44.0,44.0,44.0
144,43.0,44.0,44.0,44.0,44.0,43.0,43.0,45.0,43.0,43.0,44.0,44.0
152,43.0,44.0,44.0,44.0,44.0,44.0,43.0,44.0,45.0,44.0,44.0,44.0
160,43.0,44.0,44.0,44.0,44.0,43.0,43.0,44.0,44.0,44.0,44.0,44.0
168,43.0,44.0,44.0,44.0,45.0,44.0,43.0,44.0,45.0,44.0,44.0,45.0
176,43.0,44.0,44.0,44.0,45.0,43.0,43.0,44.0,45.0,44.0,44.0,45.0
184,44.0,44.0,44.0,44.0,44.0,45.0,43.0,44.0,45.0,44.0,45.0,45.0
192,44.0,44.0,44.0,44.0,44.0,45.0,43.0,45.0,45.0,45.0,44.0,45.0
200,44.0,44.0,44.0,44.0,44.0,45.0,43.0,45.0,45.0,44.0,44.0,45.0
208,44.0,45.0,46.0,44.0,44.0,45.0,45.0,45.0,45.0,44.0,44.0,45.0
216,44.0,45.0,46.0,45.0,44.0,45.0,45.0,45.0,45.0,44.0,44.0,45.0
224,44.0,44.0,46.0,45.0,44.0,45.0,45.0,45.0,45.0,44.0,44.0,45.0
232,44.0,44.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,44.0,44.0,45.0
240,44.0,44.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0,44.0,44.0,45.0
248,44.0,44.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0,44.0,45.0
256,44.0,44.0,45.0,45.0,45.0,45.0,45.0,44.0,45.0,45.0,45.0,45.0
264,44.0,44.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
272,44.0,44.0,46.0,45.0,45.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0
280,44.0,45.0,45.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
288,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
296,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
304,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0,45.0,45.0,45.0
312,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0,45.0,45.0,45.0
320,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0,45.0,45.0,45.0
328,45.0,45.0,45.0,45.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
336,45.0,45.0,45.0,45.0,46.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0
344,45.0,45.0,45.0,45.0,46.0,46.0,45.0,46.0,45.0,45.0,45.0,45.0
352,45.0,45.0,45.0,45.0,47.0,46.0,45.0,46.0,45.0,45.0,45.0,45.0
360,45.0,46.0,45.0,47.0,46.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
368,45.0,45.0,45.0,47.0,46.0,45.0,45.0,46.0,45.0,45.0,45.0,45.0
376,45.0,45.0,45.0,47.0,46.0,45.0,45.0,46.0,45.0,45.0,45.0,45.0
384,46.0,45.0,45.0,45.0,46.0,45.0,45.0,46.0,45.0,45.0,46.0,45.0
392,46.0,46.0,45.0,45.0,46.0,45.0,45.0,45.0,45.0,46.0,46.0,45.0
400,46.0,46.0,45.0,45.0,46.0,46.0,45.0,45.0,45.0,46.0,46.0,45.0
408,46.0,46.0,45.0,46.0,46.0,46.0,46.0,45.0,45.0,46.0,46.0,46.0
416,46.0,46.0,45.0,45.0,46.0,46.0,46.0,46.0,45.0,46.0,46.0,46.0
424,46.0,46.0,45.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
432,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0,46.0,46.0,46.0
440,46.0,46.0,46.0,47.0,46.0,46.0,46.0,46.0,45.0,46.0,46.0,46.0
448,46.0,46.0,46.0,47.0,46.0,46.0,46.0,46.0,45.0,46.0,46.0,46.0
456,46.0,46.0,46.0,47.0,46.0,46.0,46.0,47.0,46.0,46.0,46.0,46.0
464,46.0,46.0,46.0,47.0,46.0,46.0,46.0,47.0,46.0,46.0,46.0,46.0
472,46.0,46.0,46.0,47.0,46.0,46.0,46.0,47.0,46.0,46.0,46.0,46.0
480,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0,46.0,46.0
488,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0,46.0,46.0
496,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0,46.0,46.0
504,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0,46.0,46.0
512,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0,46.0,46.0
520,46.0,46.0,46.0,46.0,47.0,46.0,46.0,47.0,46.0,46.0,47.0,46.0
528,46.0,47.0,46.0,46.0,47.0,46.0,46.0,47.0,46.0,46.0,46.0,46.0
536,46.0,47.0,46.0,46.0,47.0,46.0,46.0,47.0,46.0,46.0,46.0,46.0
544,46.0,47.0,46.0,46.0,47.0,46.0,46.0,47.0,46.0,46.0,47.0,46.0
552,46.0,47.0,46.0,46.0,47.0,47.0,46.0,47.0,46.0,46.0,47.0,46.0
560,46.0,47.0,47.0,46.0,47.0,47.0,46.0,47.0,46.0,46.0,47.0,46.0
568,46.0,47.0,47.0,46.0,47.0,47.0,47.0,47.0,46.0,46.0,46.0,46.0
576,46.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,46.0,46.0,46.0,46.0
584,46.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,46.0,46.0,46.0,46.0
592,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,46.0,47.0,46.0,46.0
600,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,46.0,47.0,47.0,46.0
608,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,46.0,47.0,47.0,46.0
616,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,46.0
624,46.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
632,46.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
640,46.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
648,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
656,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
664,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
672,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
680,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
688,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
696,47.0,47.0,47.0,47.0,47.0,48.0,47.0,47.0,47.0,47.0,47.0,47.0
704,47.0,47.0,47.0,48.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
712,47.0,47.0,47.0,48.0,47.0,47.0,48.0,47.0,47.0,47.0,47.0,47.0
720,47.0,47.0,47.0,48.0,47.0,47.0,48.0,47.0,47.0,48.0,48.0,48.0
728,47.0,47.0,47.0,48.0,47.0,47.0,48.0,48.0,47.0,48.0,48.0,48.0
736,47.0,47.0,47.0,48.0,47.0,47.0,48.0,47.0,47.0,48.0,48.0,47.0
744,47.0,47.0,47.0,48.0,47.0,47.0,48.0,47.0,47.0,48.0,48.0,47.0
752,47.0,47.0,47.0,48.0,47.0,48.0,48.0,47.0,47.0,48.0,48.0,47.0
760,47.0,48.0,47.0,48.0,47.0,48.0,48.0,47.0,47.0,48.0,48.0,47.0
768,47.0,48.0,47.0,48.0,47.0,48.0,48.0,47.0,48.0,48.0,48.0,47.0
776,47.0,48.0,47.0,48.0,47.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0
784,48.0,48.0,47.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0
792,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
