time,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12
0,40.0,39.0,40.0,38.0,39.0,41.0,40.0,40.0,41.0,42.0,40.0,41.0
8,40.0,39.0,40.0,40.0,39.0,41.0,40.0,39.0,41.0,40.0,40.0,40.0
16,40.0,40.0,40.0,37.0,39.0,41.0,40.0,39.0,41.0,40.0,40.0,40.0
24,40.0,40.0,41.0,40.0,40.0,41.0,40.0,39.0,41.0,40.0,40.0,40.0
32,41.0,40.0,41.0,40.0,40.0,41.0,40.0,39.0,43.0,40.0,40.0,40.0
40,42.0,40.0,41.0,40.0,40.0,41.0,40.0,40.0,43.0,40.0,39.0,40.0
48,42.0,40.0,41.0,40.0,40.0,42.0,40.0,40.0,41.0,40.0,40.0,41.0
56,42.0,41.0,41.0,40.0,40.0,42.0,41.0,41.0,42.0,40.0,40.0,43.0
64,42.0,41.0,41.0,42.0,42.0,41.0,40.0,41.0,42.0,41.0,39.0,43.0
72,42.0,42.0,41.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0,43.0
80,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0,42.0,42.0,42.0,43.0
88,42.0,42.0,42.0,43.0,42.0,42.0,41.0,42.0,42.0,42.0,42.0,43.0
96,42.0,41.0,42.0,43.0,42.0,42.0,42.0,41.0,42.0,42.0,42.0,41.0
104,42.0,42.0,42.0,43.0,42.0,43.0,42.0,41.0,42.0,42.0,42.0,42.0
112,44.0,42.0,42.0,43.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
120,43.0,42.0,42.0,43.0,42.0,43.0,42.0,42.0,42.0,43.0,43.0,42.0
128,43.0,42.0,42.0,43.0,42.0,43.0,43.0,42.0,43.0,43.0,42.0,42.0
136,45.0,42.0,42.0,44.0,42.0,43.0,43.0,42.0,43.0,43.0,42.0,42.0
144,45.0,44.0,42.0,43.0,43.0,43.0,45.0,43.0,44.0,44.0,43.0,42.0
152,42.0,44.0,42.0,43.0,43.0,43.0,43.0,43.0,44.0,44.0,43.0,42.0
160,42.0,43.0,42.0,44.0,43.0,43.0,44.0,43.0,44.0,43.0,44.0,42.0
168,42.0,43.0,42.0,44.0,43.0,43.0,44.0,43.0,43.0,43.0,44.0,42.0
176,42.0,43.0,44.0,43.0,43.0,43.0,44.0,43.0,43.0,43.0,43.0,42.0
184,42.0,45.0,43.0,43.0,43.0,43.0,44.0,43.0,43.0,43.0,43.0,44.0
192,42.0,45.0,44.0,44.0,43.0,43.0,44.0,43.0,44.0,43.0,43.0,44.0
200,44.0,45.0,43.0,44.0,43.0,43.0,44.0,43.0,44.0,43.0,44.0,44.0
208,44.0,45.0,43.0,44.0,43.0,43.0,44.0,43.0,43.0,43.0,44.0,44.0
216,44.0,45.0,43.0,46.0,43.0,43.0,44.0,44.0,44.0,43.0,45.0,44.0
224,44.0,45.0,43.0,45.0,44.0,44.0,44.0,44.0,44.0,44.0,45.0,44.0
232,44.0,45.0,44.0,45.0,44.0,45.0,44.0,44.0,44.0,44.0,45.0,44.0
240,45.0,45.0,44.0,45.0,44.0,45.0,44.0,44.0,44.0,44.0,45.0,45.0
248,45.0,45.0,45.0,45.0,44.0,45.0,45.0,44.0,44.0,44.0,45.0,44.0
256,45.0,45.0,45.0,45.0,44.0,45.0,44.0,44.0,44.0,44.0,45.0,44.0
264,45.0,45.0,45.0,45.0,45.0,45.0,44.0,44.0,45.0,44.0,45.0,44.0
272,45.0,45.0,45.0,45.0,45.0,45.0,44.0,46.0,45.0,44.0,45.0,44.0
280,45.0,45.0,45.0,44.0,45.0,45.0,45.0,46.0,45.0,45.0,45.0,45.0
288,45.0,45.0,45.0,45.0,45.0,45.0,44.0,46.0,45.0,45.0,45.0,45.0
296,45.0,45.0,45.0,44.0,45.0,45.0,44.0,46.0,46.0,45.0,45.0,45.0
304,45.0,45.0,45.0,45.0,46.0,45.0,46.0,46.0,45.0,45.0,45.0,45.0
312,45.0,45.0,45.0,45.0,45.0,45.0,44.0,46.0,45.0,45.0,46.0,45.0
320,45.0,45.0,46.0,45.0,46.0,45.0,45.0,46.0,45.0,45.0,46.0,45.0
328,45.0,45.0,46.0,45.0,46.0,45.0,45.0,46.0,46.0,45.0,45.0,45.0
336,45.0,46.0,46.0,45.0,46.0,45.0,45.0,46.0,46.0,45.0,45.0,45.0
344,45.0,45.0,45.0,45.0,45.0,45.0,45.0,46.0,45.0,45.0,45.0,45.0
352,45.0,45.0,46.0,45.0,45.0,45.0,45.0,46.0,45.0,45.0,45.0,45.0
360,45.0,45.0,46.0,45.0,45.0,45.0,45.0,46.0,45.0,45.0,45.0,45.0
368,45.0,46.0,46.0,45.0,45.0,45.0,45.0,46.0,45.0,45.0,45.0,45.0
376,45.0,45.0,46.0,45.0,45.0,45.0,45.0,46.0,45.0,45.0,45.0,45.0
384,45.0,45.0,46.0,45.0,45.0,45.0,45.0,46.0,45.0,46.0,45.0,45.0
392,45.0,45.0,46.0,45.0,45.0,45.0,45.0,46.0,45.0,46.0,45.0,45.0
400,45.0,45.0,46.0,45.0,45.0,45.0,45.0,46.0,45.0,46.0,45.0,45.0
408,45.0,45.0,46.0,45.0,46.0,45.0,46.0,46.0,45.0,46.0,45.0,45.0
416,46.0,45.0,46.0,45.0,46.0,46.0,46.0,46.0,45.0,46.0,45.0,46.0
424,46.0,46.0,46.0,45.0,46.0,45.0,45.0,46.0,45.0,46.0,45.0,46.0
432,46.0,46.0,46.0,45.0,46.0,45.0,45.0,46.0,46.0,46.0,45.0,46.0
440,46.0,46.0,46.0,45.0,46.0,45.0,45.0,46.0,46.0,47.0,45.0,46.0
448,46.0,46.0,46.0,46.0,46.0,45.0,46.0,46.0,46.0,47.0,47.0,46.0
456,46.0,46.0,46.0,45.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0
464,46.0,45.0,46.0,45.0,46.0,46.0,46.0,47.0,46.0,46.0,46.0,46.0
472,46.0,45.0,46.0,45.0,46.0,46.0,46.0,47.0,46.0,46.0,47.0,46.0
480,46.0,46.0,46.0,45.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0
488,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0
496,46.0,46.0,46.0,45.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0
504,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0
512,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0
520,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,47.0
528,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,47.0
