time,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12
0,40.0,41.0,41.0,40.0,41.0,42.0,39.0,39.0,40.0,41.0,39.0,39.0
8,39.0,40.0,38.0,39.0,41.0,42.0,40.0,40.0,40.0,41.0,39.0,41.0
16,39.0,40.0,39.0,39.0,41.0,42.0,40.0,41.0,40.0,40.0,41.0,41.0
24,39.0,41.0,41.0,40.0,41.0,42.0,41.0,41.0,40.0,40.0,40.0,41.0
32,41.0,40.0,41.0,40.0,42.0,42.0,41.0,41.0,40.0,40.0,40.0,42.0
40,41.0,40.0,41.0,42.0,43.0,41.0,42.0,41.0,40.0,40.0,42.0,42.0
48,40.0,42.0,41.0,42.0,42.0,41.0,41.0,42.0,40.0,40.0,40.0,42.0
56,40.0,42.0,41.0,42.0,41.0,41.0,41.0,42.0,40.0,41.0,40.0,42.0
64,40.0,42.0,41.0,42.0,41.0,41.0,42.0,42.0,40.0,41.0,41.0,44.0
72,40.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,41.0,42.0
80,42.0,42.0,42.0,43.0,44.0,42.0,41.0,42.0,41.0,42.0,42.0,43.0
88,42.0,42.0,42.0,43.0,44.0,40.0,41.0,42.0,43.0,42.0,42.0,43.0
96,42.0,42.0,42.0,43.0,42.0,40.0,43.0,43.0,42.0,42.0,43.0,43.0
104,42.0,42.0,42.0,42.0,42.0,43.0,43.0,43.0,43.0,44.0,42.0,44.0
112,42.0,42.0,42.0,42.0,43.0,43.0,43.0,43.0,42.0,44.0,43.0,44.0
120,42.0,42.0,43.0,43.0,42.0,43.0,43.0,43.0,42.0,44.0,43.0,45.0
128,42.0,42.0,43.0,42.0,44.0,43.0,43.0,43.0,42.0,44.0,45.0,44.0
136,43.0,44.0,44.0,43.0,44.0,43.0,44.0,43.0,42.0,42.0,43.0,44.0
144,43.0,44.0,44.0,43.0,44.0,43.0,44.0,43.0,44.0,42.0,43.0,44.0
152,43.0,44.0,44.0,43.0,44.0,43.0,43.0,43.0,43.0,42.0,43.0,44.0
160,43.0,44.0,44.0,43.0,44.0,43.0,43.0,43.0,43.0,43.0,44.0,44.0
168,43.0,44.0,44.0,43.0,44.0,44.0,43.0,43.0,43.0,43.0,44.0,44.0
176,43.0,44.0,44.0,43.0,44.0,44.0,43.0,43.0,43.0,44.0,44.0,44.0
184,43.0,44.0,44.0,43.0,44.0,45.0,43.0,43.0,43.0,43.0,44.0,44.0
192,44.0,44.0,44.0,45.0,44.0,44.0,43.0,43.0,43.0,43.0,44.0,44.0
200,44.0,44.0,46.0,44.0,44.0,44.0,43.0,43.0,44.0,43.0,44.0,44.0
208,44.0,44.0,46.0,44.0,44.0,44.0,44.0,43.0,44.0,44.0,44.0,44.0
216,44.0,46.0,46.0,44.0,43.0,44.0,44.0,43.0,44.0,44.0,44.0,44.0
224,46.0,46.0,46.0,44.0,44.0,44.0,44.0,44.0,44.0,46.0,45.0,44.0
232,46.0,46.0,46.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,45.0,44.0
240,45.0,46.0,46.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
248,45.0,46.0,46.0,44.0,44.0,46.0,44.0,44.0,44.0,44.0,46.0,44.0
256,44.0,46.0,46.0,46.0,44.0,46.0,46.0,44.0,44.0,44.0,45.0,44.0
264,44.0,46.0,46.0,46.0,45.0,46.0,46.0,44.0,46.0,45.0,45.0,45.0
272,44.0,46.0,46.0,46.0,45.0,46.0,46.0,46.0,44.0,44.0,46.0,45.0
280,46.0,46.0,46.0,46.0,45.0,46.0,46.0,46.0,44.0,44.0,46.0,44.0
288,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,44.0,44.0,45.0,46.0
296,46.0,45.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0,46.0
304,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,45.0,46.0
312,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,46.0,46.0,46.0
320,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,46.0,46.0,46.0
328,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,46.0,46.0,46.0
336,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,46.0,46.0,46.0
344,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0,46.0,46.0
352,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0,46.0,46.0
360,46.0,46.0,47.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0,46.0,46.0
368,46.0,46.0,47.0,46.0,46.0,47.0,46.0,47.0,46.0,46.0,46.0,46.0
376,46.0,46.0,47.0,46.0,46.0,47.0,46.0,47.0,46.0,46.0,46.0,46.0
384,46.0,47.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0,46.0,46.0
392,46.0,47.0,46.0,46.0,46.0,46.0,47.0,47.0,46.0,46.0,46.0,46.0
400,46.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0,46.0,46.0,46.0
408,46.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0,47.0,46.0,46.0
416,46.0,47.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0,47.0,46.0,46.0
424,46.0,47.0,47.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0
432,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0
440,46.0,46.0,46.0,46.0,46.0,46.0,47.0,46.0,46.0,47.0,46.0,46.0
448,48.0,46.0,47.0,46.0,46.0,46.0,47.0,46.0,46.0,47.0,46.0,46.0
456,46.0,46.0,47.0,46.0,46.0,47.0,47.0,46.0,46.0,47.0,46.0,46.0
464,46.0,46.0,47.0,47.0,46.0,47.0,47.0,47.0,46.0,47.0,46.0,46.0
472,46.0,47.0,47.0,47.0,46.0,47.0,47.0,47.0,46.0,46.0,46.0,46.0
480,46.0,46.0,47.0,47.0,46.0,47.0,47.0,47.0,46.0,47.0,46.0,47.0
488,47.0,46.0,47.0,47.0,46.0,47.0,47.0,47.0,46.0,47.0,46.0,47.0
496,47.0,46.0,47.0,47.0,46.0,47.0,47.0,47.0,46.0,47.0,46.0,46.0
504,47.0,46.0,47.0,47.0,46.0,47.0,47.0,47.0,46.0,47.0,47.0,47.0
512,47.0,47.0,47.0,47.0,46.0,47.0,47.0,47.0,46.0,47.0,46.0,46.0
